"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"501","2119078","782-746-3171","CLOSD","5812 Bloomingdale AVE","23228","Henrico","Single Family Residence","09/24/2021","$425,000","$475,000","7","Resale (occupied at least once)","1889","None","3,168","1.78","5","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2118613","778-747-9946","CLOSD","2606 Maplewood RD","23228","Henrico","Single Family Residence","09/24/2021","$199,950","$198,000","20","Resale (occupied at least once)","1942","Hermitage Park","1,548","0.32","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2118166","804-64-42-38-300-000","CLOSD","14500 Woods Edge RD","23834","Chesterfield","Single Family Residence","09/24/2021","$1,495,000","$1,495,000","14","Resale (occupied at least once)","2008","None","6,775","53.20","4","3.1","Well","Septic - Conventional","Cash","Individuals"
"501","2117858","7797-55-1205","CLOSD","10261 Matthews Grove LN","23116","Hanover","Single Family Residence","09/24/2021","$349,900","$335,000","50","Resale (occupied at least once)","1991","Kings Charter","2,479","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2117432","774-68-74-64-900-000","CLOSD","5511 Spoke CT","23234","Chesterfield","Single Family Residence","09/24/2021","$275,000","$280,000","38","Resale (occupied at least once)","1969","Trampling Farms","2,479","0.45","4","2.1","Public Water","Sewer - Public","Conventional","Estate"
"501","2116728","W000-0610-013","CLOSD","1501 Hanover AVE","23220","Richmond City","Condominium","09/24/2021","$744,000","$780,000","20","Resale (occupied at least once)","1922","None","2,019","0.09","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2116392","747-64-94-01-800-000","CLOSD","11800 Eagle Pass DR","23838","Chesterfield","Single Family Residence","09/24/2021","$455,000","$455,000","38","Resale (occupied at least once)","2002","Beechwood Forest","3,100","3.27","5","2.0","Well","Other - See Remarks","Other","Individuals"
"501","2115995","762-748-6059","CLOSD","2322 Pathfinder CIR","23294","Henrico","Single Family Residence","09/24/2021","$319,900","$331,000","4","Resale (occupied at least once)","1980","Thousand Oaks","2,028","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2113707","752698336800002","CLOSD","1706 Providence Villas CT Unit#25B","23236","Chesterfield","Condominium","09/24/2021","$389,940","$390,000","3","New (never occupied)","2019","The Villas At Providence","2,059","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2112761","N000-1348-011","CLOSD","3406 Montrose AVE","23222","Richmond City","Single Family Residence","09/24/2021","$299,995","$320,000","14","Resale (occupied at least once)","1932","Wrights Park","1,817","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2111913","027A-12-2","CLOSD","3620 Branch Lake CT","23139","Powhatan","Single Family Residence","09/24/2021","$639,950","$651,150","50","New (never occupied)","2021","Branchway Forest","3,561","3.58","4","3.1","Well","Septic - Conventional","Conventional","Corporate"
"501","2111084","772-735-5697.181","CLOSD","5100 Monument AVE Unit#1215","23230","Henrico","Condominium","09/24/2021","$219,000","$215,000","113","Resale (occupied at least once)","1961","5100 Monument","1,265","0.02","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2106084","S0000422017","CLOSD","2121 Tobacco Mill ST Unit#JA","23225","Richmond City","Townhouse","09/24/2021","$374,765","$365,690","6","New (never occupied)","2021","Belle Heights","1,920","","3","2.2","Public Water","Sewer - Public","VA New","Corporate"
"501","2029576","700-67-27-01-200-000","CLOSD","18013 Timber Banks LN","23120","Chesterfield","Single Family Residence","09/24/2021","$822,276","$884,135","2","New (never occupied)","2020","Magnolia Green","4,146","","5","5.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","REIN10388978","117604","CLOSD","7430 Sedge DR","23124","New Kent","Single Family Residence","09/24/2021","$395,240","$412,226","29","New (never occupied)","2021","NEW KENT","2,340","","3","3.0","Public Water","Public Sewer On Site","",""
"501","REIN10382723","117537","CLOSD","7990 Uplands DR","23124","New Kent","Single Family Residence","09/24/2021","$409,580","$407,080","80","New (never occupied)","2021","NEW KENT","2,185","","4","3.0","Public Water","Public Sewer On Site","",""
"501","REIN10374997","117538","CLOSD","8006 Uplands DR","23124","New Kent","Single Family Residence","09/24/2021","$395,990","$407,580","97","New (never occupied)","2021","NEW KENT","2,527","","3","3.0","Public Water","Public Sewer On Site","",""
"501","2120733","793-66-57-44-700-000","CLOSD","10148 Brandywine AVE","23237","Chesterfield","Single Family Residence","09/26/2021","$215,000","$220,000","4","Resale (occupied at least once)","2010","Central Park","1,218","0.08","3","2.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"501","2104109","K07-1643-2605","CLOSD","3686 Kingsfield RD","23141","New Kent","Single Family Residence","09/27/2021","$343,050","$343,050","95","New (never occupied)","2021","Kingsfield","1,719","0.45","4","2.1","Well","Septic - Conventional","VA New","Corporate"
"501","2117588","823-694-2793","CLOSD","7237 Oakmere CT","23231","Henrico","Single Family Residence","09/27/2021","$389,000","$380,000","8","Resale (occupied at least once)","2004","Windsor Oaks","2,783","0.32","5","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2125835","C004-0582-020","CLOSD","6916 Stratford Townes PL","23225","Richmond City","Townhouse","09/27/2021","$305,000","$305,000","14","Resale (occupied at least once)","2006","Townes At Stratford","2,033","0.04","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2123407","780-69-12-69-600-000","CLOSD","4140 October RD","23234","Chesterfield","Single Family Residence","09/27/2021","$328,000","$324,000","32","Resale (occupied at least once)","1971","Meadowbrook West","1,736","0.38","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2124121","E000-0877-006","CLOSD","1114 N 34th ST","23223","Richmond City","Single Family Residence","09/27/2021","$279,950","$282,000","9","Resale (occupied at least once)","1927","Chimborazo","1,431","0.17","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2123126","796-619-45-63-00000","CLOSD","19200 Maurer LN","23834","Chesterfield","Single Family Residence","09/27/2021","$219,800","$233,800","2","Resale (occupied at least once)","1994","Branders Estate","1,440","0.29","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"501","2107486","749-771-5687","CLOSD","10748 Forest Hollow CT","23059","Henrico","Single Family Residence","09/27/2021","$699,950","$710,960","32","New (never occupied)","2021","Wyndham Forest","3,761","","4","3.0","Public Water","Sewer - Public","VA New","Corporate"
"501","2122579","755-68-64-46-900-000","CLOSD","4102 Gloucestershire ST","23236","Chesterfield","Single Family Residence","09/27/2021","$300,000","$315,000","3","Resale (occupied at least once)","1986","Fernbrook","1,966","0.53","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2124621","792-65-92-06-400-000","CLOSD","3537 NE Castlebury DR","23831","Chesterfield","Single Family Residence","09/27/2021","$199,950","$199,950","14","Resale (occupied at least once)","1983","Cameron Run","960","0.27","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2125012","777-65-61-87-400-000","CLOSD","11402 Misty Arbor PL","23831","Chesterfield","Single Family Residence","09/27/2021","$329,999","$338,000","14","Resale (occupied at least once)","1992","Arbor Landing","2,332","0.26","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2110731","N000-0329-004","CLOSD","105 Yancey ST","23222","Richmond City","Single Family Residence","09/27/2021","$410,000","$410,000","4","Resale (occupied at least once)","1920","Barton Heights","2,318","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"501","2125252","C008-0390-032","CLOSD","4223 Britannia RD","23234","Richmond City","Single Family Residence","09/27/2021","$159,000","$159,000","7","Resale (occupied at least once)","1948","British Camp Farm","700","0.45","2","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2037167","765-748-5855.055","CLOSD","2650 Lassen WALK Unit#A","23294","Henrico","Condominium","09/27/2021","$279,990","$329,990","17","New (never occupied)","2021","West Broad Landing","1,591","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2122956","823-725-9011","CLOSD","118 N Ivy Ave","23075","Henrico","Single Family Residence","09/27/2021","$225,000","$220,000","10","Resale (occupied at least once)","2015","Highland Springs","1,025","","3","2.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"501","2123567","819-721-8617","CLOSD","608 S Kalmia AVE","23075","Henrico","Single Family Residence","09/27/2021","$254,900","$250,000","21","Resale (occupied at least once)","1988","Highland Springs","1,350","0.28","4","2.0","Public Water","Sewer - Public","VA New","Individuals"
"501","2127835","733-750-7464","CLOSD","12411 Locustgrove RD","23238","Henrico","Single Family Residence","09/27/2021","$239,950","$230,000","8","Resale (occupied at least once)","1984","Heritage Oaks","1,248","0.24","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2127522","790-67-14-02-600-000","CLOSD","9015 Chester RD","23237","Chesterfield","Single Family Residence","09/27/2021","$198,000","$185,000","12","Resale (occupied at least once)","1940","Crescent Park","962","1.00","2","1.0","Well","Septic - Conventional","Cash","Individuals"
"501","2126816","N000-1599-036","CLOSD","1701 Summit Unit#5","23230","Richmond City","Condominium","09/27/2021","$308,000","$308,000","0","Resale (occupied at least once)","1920","Summit Lofts Condo","1,062","","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2126742","732-67-93-34-100-000","CLOSD","4508 Old Well TER","23112","Chesterfield","Single Family Residence","09/27/2021","$259,950","$280,000","5","Resale (occupied at least once)","1979","Brandermill","1,409","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2126654","810-720-0228","CLOSD","4418 Silverfox LN","23223","Henrico","Townhouse","09/27/2021","$155,000","$156,000","3","Resale (occupied at least once)","1974","Foxhill","1,325","0.08","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2126515","758-760-7354","CLOSD","4256 English Holly CIR","23294","Henrico","Single Family Residence","09/27/2021","$335,000","$342,500","4","Resale (occupied at least once)","2001","Park West","1,407","0.16","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2126356","8704-66-6602","CLOSD","7336 Barnette Ave","23111","Hanover","Single Family Residence","09/27/2021","$190,000","$190,000","9","Resale (occupied at least once)","1948","Barnette Oaks","1,380","","4","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2126344","759-736-1618","CLOSD","7007 Lakewood DR","23229","Henrico","Single Family Residence","09/27/2021","$2,485,000","$2,400,000","10","Resale (occupied at least once)","2019","Westham","7,280","0.74","5","5.2","Public Water","Sewer - Public","Cash","Other"
"501","2126151","W000-1412-045","CLOSD","3115 Patterson AVE Unit#6","23221","Richmond City","Condominium","09/27/2021","$234,950","$252,123","4","Resale (occupied at least once)","1920","None","852","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2125976","C005-0992-101","CLOSD","6219 Beaufont Hills CT","23225","Richmond City","Single Family Residence","09/27/2021","$240,000","$240,000","3","Resale (occupied at least once)","2002","Beaufont Hills","1,374","0.10","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2125887","S006-0137-015","CLOSD","5410 Dorchester RD","23225","Richmond City","Single Family Residence","09/27/2021","$469,900","$469,900","4","Resale (occupied at least once)","1950","Westover Hills","1,679","0.19","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2125863","29-5-0-2-C","CLOSD","2686 Dogtown RD","23063","Goochland","Single Family Residence","09/27/2021","$265,000","$269,000","3","Resale (occupied at least once)","2004","None","1,606","1.26","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2125596","797-711-6266.036","CLOSD","2 Flatwater ROW Unit#B","23231","Henrico","Condominium","09/27/2021","$490,000","$475,000","18","Resale (occupied at least once)","2019","Village Of Rocketts Landing","2,509","1.65","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2125581","758-766-1832","CLOSD","5210 Fairlake LN","23060","Henrico","Single Family Residence","09/27/2021","$360,000","$401,500","6","Resale (occupied at least once)","1987","Reids Pointe","1,859","0.46","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2125335","E000-0614-009","CLOSD","1306 N 21st ST","23223","Richmond City","Single Family Residence","09/27/2021","$150,000","$120,000","9","Resale (occupied at least once)","1910","Fairmount Park","1,188","0.06","3","0.0","Public Water","Sewer - Public","Private","Individuals"
"501","2125119","735-69-49-56-300-000","CLOSD","12301 Tollcross RD","23114","Chesterfield","Single Family Residence","09/27/2021","$289,950","$317,000","8","Resale (occupied at least once)","1993","Sycamore Ridge","1,832","0.22","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2124993","8706-85-2851","CLOSD","9299 Swannanoa TRL","23116","Hanover","Single Family Residence","09/27/2021","$249,950","$269,950","6","Resale (occupied at least once)","1970","Swannanoa Estates","1,638","0.45","3","1.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2124984","825-694-5099","CLOSD","3540 Darbytown CT","23231","Henrico","Single Family Residence","09/27/2021","$210,000","$216,000","2","Resale (occupied at least once)","1938","None","1,096","3.39","3","1.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2124904","744-752-3909","CLOSD","2305 Rocky Point","23238","Henrico","Townhouse","09/27/2021","$270,000","$275,000","5","Resale (occupied at least once)","1983","Stony Run","1,541","0.09","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2124582","760-70-81-19-800-000","CLOSD","7922 Lake Shore DR","23235","Chesterfield","Single Family Residence","09/27/2021","$300,000","$321,000","5","Resale (occupied at least once)","1959","Rock Creek Park","3,003","1.01","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2124511","774-752-2767","CLOSD","7951 Penniman PL","23228","Henrico","Single Family Residence","09/27/2021","$375,000","$380,222","6","Resale (occupied at least once)","1989","Olde Hermitage","2,631","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2124426","739-66-88-40-200-000","CLOSD","12006 Hidden Nest CT","23112","Chesterfield","Single Family Residence","09/27/2021","$390,000","$400,000","16","Resale (occupied at least once)","2003","Bayhill Pointe","2,734","0.49","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2124326","743-744-4861","CLOSD","1502 Cedarbluff DR","23238","Henrico","Single Family Residence","09/27/2021","$449,000","$460,000","5","Resale (occupied at least once)","1968","Canterbury East","2,496","0.48","3","3.0","Public Water","Sewer - Public","Conventional","Other"
"501","2123921","E000-1570-008","CLOSD","815 Admiral Gravely BLVD","23231","Richmond City","Single Family Residence","09/27/2021","$299,900","$299,900","23","Resale (occupied at least once)","2007","Fulton Villages","2,170","0.12","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2123901","738-758-2143","CLOSD","12036 Carmon ST","23233","Henrico","Single Family Residence","09/27/2021","$479,500","$505,000","5","Resale (occupied at least once)","1990","Sherbrooke","2,513","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2123641","827-715-3743","CLOSD","13 Casey ST","23150","Henrico","Single Family Residence","09/27/2021","$165,000","$165,000","8","Resale (occupied at least once)","1918","Sandston","951","0.33","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2123628","824-716-9891","CLOSD","106 Early AVE","23150","Henrico","Single Family Residence","09/27/2021","$215,000","$210,000","18","Resale (occupied at least once)","1960","None","2,628","0.37","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2123618","783-67-75-54-600-000","CLOSD","4041 Bellbrook DR","23237","Chesterfield","Single Family Residence","09/27/2021","$319,900","$315,000","20","New (never occupied)","2021","None","1,600","0.50","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2123593","W019-0306-049","CLOSD","56 E Lock LN Unit#2","23226","Richmond City","Condominium","09/27/2021","$285,000","$304,500","8","Resale (occupied at least once)","1930","Lock Lane Condominium","815","","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2123216","779-767-9138","CLOSD","10585 Greenwood RD","23059","Henrico","Single Family Residence","09/27/2021","$367,500","$367,500","25","Resale (occupied at least once)","1965","Greenwood Heights","2,408","1.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2123138","782-65-96-78-300-000","CLOSD","10642 Michmar DR","23831","Chesterfield","Single Family Residence","09/27/2021","$449,900","$450,000","9","Resale (occupied at least once)","2003","Wellington Farms","2,994","0.57","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2123132","744-68-14-36-000-000","CLOSD","4442 Heidi CT","23112","Chesterfield","Single Family Residence","09/27/2021","$339,000","$324,000","18","Resale (occupied at least once)","2004","None","2,057","0.47","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2122998","C001-1185-008","CLOSD","2913 Clarendon DR","23235","Richmond City","Single Family Residence","09/27/2021","$290,000","$320,000","4","Resale (occupied at least once)","1961","Wayland","1,635","0.60","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2122858","786-68-74-50-200-000","CLOSD","3321 Clearview CT","23234","Chesterfield","Single Family Residence","09/27/2021","$294,500","$243,000","62","Resale (occupied at least once)","2000","Meadow Creek","2,401","0.67","4","2.1","Public Water","Septic - Conventional, Sewer - Public","Other","Individuals"
"501","2122827","E000-0860-009","CLOSD","1617 N 23rd ST","23223","Richmond City","Single Family Residence","09/27/2021","$178,500","$178,500","18","Resale (occupied at least once)","1940","Peter Paul Tract","717","0.09","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2122807","7796-97-9314","CLOSD","8981 Ringview DR","23116","Hanover","Townhouse","09/27/2021","$296,950","$301,000","4","Resale (occupied at least once)","2018","Cool Spring West","1,564","0.05","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2122696","S000-0399-012","CLOSD","2103 Dinwiddie AVE","23224","Richmond City","Single Family Residence","09/27/2021","$269,000","$269,000","23","Resale (occupied at least once)","1922","Oak Grove","1,800","0.11","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2121994","794-753-2304","CLOSD","8008 Arbor Glen PL","23227","Henrico","Single Family Residence","09/27/2021","$340,000","$360,000","4","Resale (occupied at least once)","2002","Sterling Forest","2,276","0.42","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2121886","740-68-62-47-500-000","CLOSD","3232 Nahant RD","23112","Chesterfield","Single Family Residence","09/27/2021","$269,950","$260,000","23","Resale (occupied at least once)","1998","Clarendon","1,800","0.44","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2120889","33B8 2BF  11","CLOSD","5431 Tyshire PKY","23140","New Kent","Single Family Residence","09/27/2021","$567,000","$560,000","33","Resale (occupied at least once)","2003","Brickshire","3,471","0.58","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2120880","22A10 2 1  36","CLOSD","8058 Arbor Ponds TER","23124","New Kent","Single Family Residence","09/27/2021","$299,950","$319,000","7","Resale (occupied at least once)","2018","The Arbors At New Kent Winery","1,768","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2120212","41A2 2     3 & 4","CLOSD","9302 East View LN","23140","New Kent","Single Family Residence","09/27/2021","$240,000","$232,000","25","Resale (occupied at least once)","1929","None","1,828","3.16","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"501","2119082","828-721-2776","CLOSD","1405 Gambrel DR","23150","Henrico","Single Family Residence","09/27/2021","$230,000","$245,000","7","Resale (occupied at least once)","1980","Fair Oaks Terrace","1,594","0.18","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2116481","30         6L","CLOSD","5200 Pocahontas TRL","23140","New Kent","Single Family Residence","09/27/2021","$299,950","$299,950","34","Resale (occupied at least once)","1978","None","2,124","2.71","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2111185","779-60-97-28-100-000","CLOSD","6512 River RD","23803","Chesterfield","Single Family Residence","09/27/2021","$150,000","$151,150","28","Resale (occupied at least once)","1840","None","2,048","6.67","3","1.0","Public Water","Septic - Conventional","Cash","Individuals"
"501","2108334","748682057100000","CLOSD","4428 Braden Woods DR Unit#YF","23832","Chesterfield","Townhouse","09/27/2021","$309,988","$309,988","44","New (never occupied)","2021","Braden Townes","1,576","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2104481","8706-58-6261","CLOSD","9223 Crowell ST","23116","Hanover","Single Family Residence","09/27/2021","$494,635","$494,635","0","New (never occupied)","2021","Rutland","2,775","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2028922","TBD","CLOSD","6704 Donahue DR","23059","Henrico","Single Family Residence","09/27/2021","$684,560","$713,198","100","New (never occupied)","2020","Dominion Park at Wyndham","3,000","","5","4.1","Public Water","Sewer - Public","VA New","Corporate"
"501","2011032","N000-0572-028","CLOSD","1312 Clay ST","23220","Richmond City","Single Family Residence","09/27/2021","$479,000","$500,000","111","New (never occupied)","2020","None","2,040","","4","4.1","Public Water","Sewer - Public","Cash","Corporate"
"501","2124897","8704-78-5543","CLOSD","8125 Hillis WAY","23111","Hanover","Single Family Residence","09/28/2021","$359,950","$360,000","10","Resale (occupied at least once)","1996","Windsor Sub","2,108","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2121247","N000-0120-060","CLOSD","406 N Adams ST","23220","Richmond City","Single Family Residence","09/28/2021","$339,950","$335,000","18","Resale (occupied at least once)","1900","Adams Court","1,754","0.03","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2126496","030D-4-4","CLOSD","2563 Norwood Creek WAY","23139","Powhatan","Single Family Residence","09/28/2021","$524,950","$543,000","3","Resale (occupied at least once)","2003","Norwood Creek","3,181","2.00","5","3.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2121036","756-72-13-24-600-000","CLOSD","8721 W Huguenot RD","23235","Chesterfield","Single Family Residence","09/28/2021","$279,900","$275,000","34","Resale (occupied at least once)","1940","Oxford","2,017","0.83","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2126471","N-017-0258-048","CLOSD","1617 Princeton RD","23227","Richmond City","Single Family Residence","09/28/2021","$724,950","$720,000","4","Resale (occupied at least once)","1930","Bellevue Park","2,567","","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2120166","711677324100000","CLOSD","6213 Trail Ride","23120","Chesterfield","Single Family Residence","09/28/2021","$464,720","$464,720","10","New (never occupied)","2021","Wynwood at Foxcreek","2,511","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2120103","711677394500000","CLOSD","6207 Trail Ride Dr","23114","Chesterfield","Single Family Residence","09/28/2021","$477,995","$477,995","22","New (never occupied)","2021","Foxcreek","2,890","","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"501","2124598","736-70-96-75-700-000","CLOSD","1100 Black Heath RD","23113","Chesterfield","Single Family Residence","09/28/2021","$269,000","$287,000","8","Resale (occupied at least once)","1975","Olde Coach Village","1,704","0.36","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2126341","738-750-3990","CLOSD","10408 Flat Branch DR","23233","Henrico","Single Family Residence","09/28/2021","$365,000","$394,000","3","Resale (occupied at least once)","1999","Ridgefield Green","2,225","0.19","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2124112","N000-1062-016","CLOSD","3219 Carolina AVE","23222","Richmond City","Single Family Residence","09/28/2021","$324,500","$321,000","25","Resale (occupied at least once)","1920","Highland Park","1,946","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2121595","727-66-08-89-100-000","CLOSD","14325 Brightstone CT","23112","Chesterfield","Single Family Residence","09/28/2021","$447,000","$450,000","33","Resale (occupied at least once)","2005","Collington","3,289","0.31","5","3.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2126792","853-713-4125","CLOSD","4605 Brad DR","23150","Henrico","Single Family Residence","09/28/2021","$299,950","$299,950","4","Resale (occupied at least once)","1972","Sunrise Acres","1,855","1.02","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"501","2122633","753-70-14-64-100-000","CLOSD","903 Arch Hill PL","23236","Chesterfield","Single Family Residence","09/28/2021","$215,000","$209,000","13","Resale (occupied at least once)","1980","The Woods","1,050","0.20","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2109249","785677800500000","CLOSD","3724 Lacroix WAY","23237","Chesterfield","Single Family Residence","09/28/2021","$359,200","$365,653","0","New (never occupied)","2021","Silverleaf","2,179","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2101211","710661064000000","CLOSD","8800 Forge Gate LN","23832","Chesterfield","Single Family Residence","09/28/2021","$467,950","$594,857","0","New (never occupied)","2021","Harpers Mill","3,150","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2037688","709-68-22-24-700-000","CLOSD","16808 Broadmoor RD","23120","Chesterfield","Single Family Residence","09/28/2021","$372,950","$441,435","0","New (never occupied)","2021","Westerleigh","2,413","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2126600","S000-2149-005","CLOSD","202 Dundee AVE","23225","Richmond City","Single Family Residence","09/28/2021","$475,000","$475,000","5","Resale (occupied at least once)","1953","West Manchester","2,056","0.46","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2122151","754-764-8990","CLOSD","9703 Needles WAY","23060","Henrico","Single Family Residence","09/28/2021","$290,000","$290,000","39","Resale (occupied at least once)","1983","Bridgewood","1,422","0.19","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2123361","N017-0133-025","CLOSD","4814 E Seminary AVE","23227","Richmond City","Single Family Residence","09/28/2021","$424,900","$425,000","23","Resale (occupied at least once)","1934","North Ginter Park","1,790","0.17","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2121324","752-69-24-43-500-000","CLOSD","2704 Stemwell BLVD","23236","Chesterfield","Single Family Residence","09/28/2021","$310,000","$310,000","16","Resale (occupied at least once)","1988","Bexley West","2,596","0.54","4","2.1","Public Water","Sewer - Public","Conventional","Estate, Individuals"
"501","2124637","730-67-79-27-500-000","CLOSD","4809 Woodbriar CT","23112","Chesterfield","Townhouse","09/28/2021","$314,000","$304,000","16","Resale (occupied at least once)","1976","Litchfield Bluff","1,952","0.12","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2121777","7830-28-5736","CLOSD","15547 Mountain RD","23192","Hanover","Single Family Residence","09/28/2021","$399,000","$400,000","38","Resale (occupied at least once)","1900","None","3,728","3.00","4","1.1","Well","Septic - Conventional","VA New","Individuals"
"501","2103503","780-772-8711","CLOSD","306 Hay Mill ALY","23059","Henrico","Townhouse","09/28/2021","$355,560","$373,795","57","New (never occupied)","2021","River Mill","1,517","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"501","2124581","8737-40-2532","CLOSD","10024 Revolutionary PL","23116","Hanover","Single Family Residence","09/28/2021","$625,000","$632,000","5","Resale (occupied at least once)","2003","Parsons Cause","4,197","1.18","5","4.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2124447","755-769-2512","CLOSD","5428 Wintergreen RD","23060","Henrico","Single Family Residence","09/28/2021","$335,000","$345,000","3","Resale (occupied at least once)","1996","Winterberry","1,602","0.20","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2127081","779-68-45-41-900-000","CLOSD","4622 Coldstream DR","23234","Chesterfield","Townhouse","09/28/2021","$115,000","$115,000","3","Resale (occupied at least once)","1973","Berkley Village","950","0.03","2","1.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2121721","797-713-4204.409","CLOSD","4940 Old Main ST Unit#409","23231","Henrico","Condominium","09/28/2021","$799,000","$775,000","24","Resale (occupied at least once)","2007","Village Of Rocketts Landing","2,194","0.05","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
