"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"501","2004307","752-742-8598","CLOSD","8709 Holly Hill RD","23229","Henrico","Single Family Residence","04/03/2020","$227,950","$218,000","21","Resale (occupied at least once)","1956","Ridgecrest","1,245","","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004168","N000-1426-013","CLOSD","1720 Oakdale AVE","23227","Richmond City","Single Family Residence","04/03/2020","$250,000","$266,000","7","Resale (occupied at least once)","1925","Hermitage Park","1,472","0.17","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004049","740-773-3680","CLOSD","5821 Ketterley ROW","23059","Henrico","Single Family Residence","04/03/2020","$575,000","$565,000","4","Resale (occupied at least once)","2008","Ketterley At Grey Oaks","3,661","","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004009","748-69-56-37-500-000","CLOSD","1911 Celia CRES","23236","Chesterfield","Single Family Residence","04/03/2020","$215,000","$215,000","4","Resale (occupied at least once)","1986","Dakins Landing","1,465","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003877","753-69-88-52-000-000","CLOSD","8907 Providence Ridge TER","23236","Chesterfield","Single Family Residence","04/03/2020","$279,990","$283,500","14","Resale (occupied at least once)","2005","Providence","2,084","0.16","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003636","779-66-62-91-900-000","CLOSD","9725 Lockberry Ridge LOOP","23237","Chesterfield","Single Family Residence","04/03/2020","$249,950","$251,000","3","Resale (occupied at least once)","2001","Hollymeade","1,864","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003549","26   5     4","CLOSD","15351 Mill Isle WAY","23089","New Kent","Single Family Residence","04/03/2020","$465,000","$465,000","25","Resale (occupied at least once)","2016","None","2,000","25.80","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2003488","771-736-2305.040","CLOSD","269 Finial AVE","23226","Henrico","Condominium","04/03/2020","$605,900","$600,000","47","Resale (occupied at least once)","2008","Monument Square Condo","2,338","0.06","4","3.2","Public Water","Sewer - Public","Cash","Individuals"
"501","2003429","808-704-2750","CLOSD","6404 Canesville LN","23231","Henrico","Single Family Residence","04/03/2020","$184,900","$184,900","13","Resale (occupied at least once)","1990","Midview Woods","1,536","0.36","3","2.0","Well","Other - See Remarks","Conventional","Estate"
"501","2003398","762-69-73-85-000-000","CLOSD","7510 Dell DR","23235","Chesterfield","Single Family Residence","04/03/2020","$314,950","$314,950","13","Resale (occupied at least once)","2015","Pocoshock Hills","2,235","0.48","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2003007","796-64-58-82-500-000","CLOSD","2740 Kentwood Forest CT","23831","Chesterfield","Single Family Residence","04/03/2020","$279,500","$279,500","7","Resale (occupied at least once)","1998","Kentwood Forest","2,582","0.35","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2002161","8704-35-0427","CLOSD","7430 Bucket DR","23111","Hanover","Single Family Residence","04/03/2020","$375,000","$377,000","4","Resale (occupied at least once)","2006","Elwin Place","2,323","1.08","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2001018","740-754-9993","CLOSD","11800 Shady Wood CT","23233","Henrico","Single Family Residence","04/03/2020","$315,000","$310,000","16","Resale (occupied at least once)","1998","Laura Lea Estates - Henr","1,816","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2000091","734-752-5676","CLOSD","12605 Cutler Ridge DR","23233","Henrico","Single Family Residence","04/03/2020","$325,000","$315,000","36","Resale (occupied at least once)","1984","Ridgefield","2,132","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2000059","724-68-47-08-500-000","CLOSD","3216 Shallowford Landing TER","23112","Chesterfield","Single Family Residence","04/03/2020","$549,950","$529,950","27","Resale (occupied at least once)","1981","Shallowford Trace","3,082","0.17","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","1937086","C004-0544-108","CLOSD","2956 Hathaway RD Unit#U912","23225","Richmond City","Condominium","04/03/2020","$325,000","$325,000","85","Resale (occupied at least once)","1972","Hathaway Tower Condominiums","1,729","0.04","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","1934923","W000-0613-065","CLOSD","413 Stuart CIR Unit#5B","23220","Richmond City","Condominium","04/03/2020","$675,000","$684,740","9","Resale (occupied at least once)","1913","One Monument Avenue","2,059","0.04","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"501","1934354","740667257600000","CLOSD","9030 SUGAR HILL PL","23112","Chesterfield","Single Family Residence","04/03/2020","$379,950","$374,950","132","New (never occupied)","2020","Bayhill Pointe","2,186","0.57","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","1932643","731682142300000","CLOSD","13403 Poplar Grove PL","23112","Chesterfield","Single Family Residence","04/03/2020","$325,000","$325,000","137","Resale (occupied at least once)","1977","Poplar Grove","2,645","0.39","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","1928055","781-773-6011","CLOSD","11085 Little Five LOOP","23059","Henrico","Single Family Residence","04/03/2020","$444,060","$470,595","48","New (never occupied)","2019","River Mill","2,775","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2003416","TBD","CLOSD","2217 Cedar ST","23223","Richmond City","Single Family Residence","04/04/2020","$319,950","$320,000","16","New (never occupied)","2020","None","1,532","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2005006","035-49H3","CLOSD","1849 Nichols RD","23139","Powhatan","Single Family Residence","04/06/2020","$239,950","$241,950","13","Resale (occupied at least once)","2016","Indian Woods","1,367","1.60","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2006718","789-64-32-99-700-000","CLOSD","4707 Greywater DR","23831","Chesterfield","Single Family Residence","04/06/2020","$259,950","$268,000","3","Resale (occupied at least once)","2000","Greyfield Place","2,119","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004905","C004-0738-020","CLOSD","2916 Vesper RD","23225","Richmond City","Single Family Residence","04/06/2020","$299,950","$299,950","16","Resale (occupied at least once)","1964","None","2,210","0.26","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","1927845","708-68-40-15-300-000","CLOSD","4619 Jenkip CT","23120","Chesterfield","Single Family Residence","04/06/2020","$589,000","$567,000","192","New (never occupied)","2018","Summer Lake","3,937","0.29","5","4.0","Public Water","Sewer - Public","Private","Other"
"501","2004902","777-68-06-51-300-000","CLOSD","6737 Gateline DR","23234","Chesterfield","Single Family Residence","04/06/2020","$254,900","$262,800","3","","1987","Irongate","2,532","0.35","4","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003656","751-69-14-83-900-000","CLOSD","2340 Stuts LN","23236","Chesterfield","Single Family Residence","04/06/2020","$415,000","$410,000","14","Resale (occupied at least once)","1982","Loch Braemar","4,686","0.63","6","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005392","8706-76-4870","CLOSD","8123 Braxton CT","23116","Hanover","Single Family Residence","04/06/2020","$449,950","$450,000","2","Resale (occupied at least once)","1994","Crown Colony","3,800","0.46","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2001888","828-690-7053","CLOSD","3840 Pheasant Chase DR","23231","Henrico","Single Family Residence","04/06/2020","$240,000","$230,000","9","Resale (occupied at least once)","1989","Varina Chase","2,352","1.11","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2003763","N0000403013","CLOSD","2015 1/2 Greenwood AVE","23222","Richmond City","Single Family Residence","04/06/2020","$285,000","$285,000","20","New (never occupied)","2019","Barton Heights","1,590","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"501","2004109","C007-0469-006","CLOSD","1601 Bramwell RD","23225","Richmond City","Single Family Residence","04/06/2020","$123,500","$126,500","14","Resale (occupied at least once)","1958","Laurel Meadows","864","0.38","3","1.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"501","2006888","811-729-2561","CLOSD","1100 Carolee DR","23223","Henrico","Single Family Residence","04/06/2020","$210,000","$213,000","6","Resale (occupied at least once)","1989","Mitcheltree","1,848","0.18","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003762","758-71-22-83-900-000","CLOSD","8307 Spring Meadow RD","23235","Chesterfield","Single Family Residence","04/06/2020","$389,950","$386,000","6","Resale (occupied at least once)","1984","Spring Grove","3,211","0.64","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003371","8724-58-3746","CLOSD","8104 Stony River PL","23111","Hanover","Townhouse","04/06/2020","$235,000","$235,000","19","Resale (occupied at least once)","2017","Village At Pebble Lake","1,532","0.04","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2001638","719-67-95-49-600-000","CLOSD","14803 Highberry Woods DR","23112","Chesterfield","Single Family Residence","04/06/2020","$299,950","$299,950","31","Resale (occupied at least once)","1994","Highberry Woods I","2,112","0.25","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","1937173","W000-1206-026","CLOSD","2710 Stuart AVE Unit#1","23220","Richmond City","Condominium","04/06/2020","$199,950","$195,515","92","","1920","None","733","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","1934945","782-65-57-50-400-000","CLOSD","5650 Elfinwood RD","23831","Chesterfield","Single Family Residence","04/06/2020","$299,950","$292,000","112","Resale (occupied at least once)","1978","Lakewood Farms","2,460","0.58","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","1934507","796-65-87-31-700-000","CLOSD","2823 Goyne TER","23831","Chesterfield","Townhouse","04/06/2020","$175,000","$170,000","113","Resale (occupied at least once)","2004","Westchester Townhouses","1,706","0.04","3","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","1930478","783-761-2326","CLOSD","1314 Virginia AVE","23060","Henrico","Single Family Residence","04/06/2020","$237,500","$237,500","91","","2019","Biltmore","1,410","0.16","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","1931807","S000-0074-009","CLOSD","39 E 3rd ST Unit#B","23224","Richmond City","Condominium","04/06/2020","$825,000","$805,000","139","","1895","None","4,209","0.10","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005966","770-69-49-66-100-000","CLOSD","2917 Ennismore CT","23224","Chesterfield","Townhouse","04/06/2020","$167,900","$167,000","4","Resale (occupied at least once)","1974","Newberry Towne","2,268","0.05","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"501","2002823","8716-50-3464","CLOSD","7381 Smoothbore LN","23116","Hanover","Townhouse","04/06/2020","$242,000","$245,000","6","Resale (occupied at least once)","2012","The Bluffs At Bell Creek","1,788","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005846","774-67-68-75-400-000","CLOSD","7217 Pineleaf DR","23234","Chesterfield","Single Family Residence","04/06/2020","$219,950","$222,500","5","Resale (occupied at least once)","1994","Hilmar","2,005","0.26","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","1939450","769-747-8851","CLOSD","5004 Penick RD","23228","Henrico","Single Family Residence","04/06/2020","$229,900","$218,000","13","Resale (occupied at least once)","1947","Greendale Forest","1,088","0.30","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004505","C004-0631-002","CLOSD","6423 Forest Hill AVE","23225","Richmond City","Single Family Residence","04/06/2020","$260,000","$250,000","16","Resale (occupied at least once)","1956","Granite Hills","1,625","0.37","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","1938569","862-701-5852","CLOSD","6633 Scandia Lake PL","23150","Henrico","Single Family Residence","04/06/2020","$349,900","$345,000","49","Resale (occupied at least once)","1988","Scandia Lake","2,792","2.50","5","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2007517","741-68-81-77-000-000","CLOSD","3139 Barnack RD","23112","Chesterfield","Single Family Residence","04/06/2020","$319,950","$320,000","6","Resale (occupied at least once)","2017","Walnut Grove","2,211","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2007606","S006-0241-002","CLOSD","5118 Sylvan RD","23225","Richmond City","Single Family Residence","04/06/2020","$349,950","$350,000","2","Resale (occupied at least once)","1938","Westover Hills","1,361","0.15","3","1.1","Public Water","Sewer - Public","Conventional","Other"
"501","2007183","W019-0236-023","CLOSD","4319 Kensington AVE","23221","Richmond City","Single Family Residence","04/06/2020","$375,000","$367,500","2","Resale (occupied at least once)","1941","Grove Avenue Crest","2,098","0.21","3","2.0","Public Water","Sewer - Public","Cash","Estate"
"501","2007069","725-68-63-12-800-000","CLOSD","3218 Fortunes Ridge RD","23112","Chesterfield","Single Family Residence","04/06/2020","$299,000","$305,000","0","Resale (occupied at least once)","1979","Brandermill","2,159","0.46","3","2.0","Public Water","Sewer - Public","Conventional","Other"
"501","2006837","815-65-88-44-200-000","CLOSD","12205 Middlecoff DR","23836","Chesterfield","Single Family Residence","04/06/2020","$430,000","$410,000","0","Resale (occupied at least once)","1999","Rivers Bend","3,398","1.06","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2006601","C005-0340-023","CLOSD","5521 Riverside Heights WAY","23225","Richmond City","Townhouse","04/06/2020","$315,000","$315,000","3","Resale (occupied at least once)","2016","Riverside Heights","1,584","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2006361","8724-42-1208","CLOSD","7118 Cactus CT","23111","Hanover","Single Family Residence","04/06/2020","$235,000","$235,500","0","Resale (occupied at least once)","2013","Lereve Manor","1,120","0.46","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005982","726-71-34-76-800-000","CLOSD","2049 Albion RD","23113","Chesterfield","Single Family Residence","04/06/2020","$359,950","$320,000","5","Resale (occupied at least once)","1979","Salisbury","2,672","0.87","5","3.0","Public Water","Sewer - Public","Conventional","Estate"
"501","2005659","19G12A 5  20","CLOSD","2409 Prince Andrew CT Unit#20","23141","New Kent","Condominium","04/06/2020","$215,000","$210,000","18","Resale (occupied at least once)","2010","Cumberland","1,709","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2005504","N000-0119-040","CLOSD","101 W Marshall ST Unit#31","23220","Richmond City","Condominium","04/06/2020","$239,900","$225,000","12","","1925","None","937","0.02","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005422","792-63-51-04-800-000","CLOSD","4278 Cougar TRL","23831","Chesterfield","Single Family Residence","04/06/2020","$250,000","$260,000","3","Resale (occupied at least once)","2009","Harrowgate Meadows","1,514","0.33","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005349","7797-87-6756","CLOSD","9068 Gold Ridge LN","23116","Hanover","Single Family Residence","04/06/2020","$467,000","$453,000","4","Resale (occupied at least once)","1997","Ash Creek","4,567","0.52","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005291","804-702-8434","CLOSD","6918 Holland ST","23231","Henrico","Single Family Residence","04/06/2020","$125,000","$138,500","3","Resale (occupied at least once)","1964","Eastmoreland","1,120","0.41","3","1.1","Well","Sewer - Public","Conventional","Estate"
"501","2005083","7798-61-8755","CLOSD","9157 Jump CIR","23116","Hanover","Single Family Residence","04/06/2020","$309,950","$310,000","0","Resale (occupied at least once)","1992","Fox Head","2,018","0.46","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004840","039D-2-19","CLOSD","1840 Fairpine DR","23139","Powhatan","Single Family Residence","04/06/2020","$312,000","$325,000","4","Resale (occupied at least once)","1998","Fairlane","2,079","3.60","3","3.0","Well","Septic - Conventional","Cash","Individuals"
"501","2004833","8718-90-3252","CLOSD","7024 Rotherham DR","23116","Hanover","Single Family Residence","04/06/2020","$439,950","$437,000","3","Resale (occupied at least once)","1985","Greenway","2,916","3.64","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2004742","C004-0544-144","CLOSD","2956 Hathaway RD Unit#U1211","23225","Richmond City","Condominium","04/06/2020","$395,000","$395,000","0","Resale (occupied at least once)","1972","Hathaway Tower Condominiums","1,729","4.02","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2004622","67-27-0-112-0","CLOSD","135 W Square CT","23238","Goochland","Single Family Residence","04/06/2020","$720,000","$728,000","8","Resale (occupied at least once)","2002","Randolph Square","3,279","0.39","4","3.1","Public Water","Sewer - Public","Conventional","Estate"
"501","2004438","W000-1279-004","CLOSD","2921 Grayland AVE","23221","Richmond City","Single Family Residence","04/06/2020","$389,000","$400,000","3","Resale (occupied at least once)","1920","None","1,376","","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004267","W000-1519-028","CLOSD","3318 Park AVE","23221","Richmond City","Single Family Residence","04/06/2020","$474,900","$475,000","7","Resale (occupied at least once)","1923","Lee Annex","1,566","0.07","3","1.2","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003151","N000-1153-029","CLOSD","728 Arnold AVE","23222","Richmond City","Single Family Residence","04/06/2020","$185,000","$180,000","16","Resale (occupied at least once)","1925","Highland Park","1,249","0.12","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2002960","739-771-8554","CLOSD","11820 Westcott Landing CT","23059","Henrico","Single Family Residence","04/06/2020","$794,950","$794,950","2","Resale (occupied at least once)","2012","Westcott At Grey Oaks","4,512","0.34","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2001654","W000-2026-010","CLOSD","4516 Park AVE","23221","Richmond City","Single Family Residence","04/06/2020","$464,000","$476,500","4","Resale (occupied at least once)","1949","Colonial Place","1,773","0.15","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2001440","752-765-9537","CLOSD","10708 Squaw Valley PL","23060","Henrico","Single Family Residence","04/06/2020","$392,500","$395,650","10","Resale (occupied at least once)","1989","The Village @ Innsbrook","2,379","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2000296","788-64-10-10-200-000","CLOSD","4800 Tooley DR","23831","Chesterfield","Single Family Residence","04/06/2020","$399,000","$390,000","60","Resale (occupied at least once)","2007","Stoney Glen South","3,355","0.50","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","1938143","744-68-03-77-400-000","CLOSD","11211 Moravia RD","23112","Chesterfield","Single Family Residence","04/06/2020","$165,500","$164,500","75","Resale (occupied at least once)","1984","Clover Hill Farms","1,152","0.46","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","1924326","760-70-44-09-100-000","CLOSD","8011 Provincetown DR","23235","Chesterfield","Townhouse","04/06/2020","$100,000","$96,500","5","","1973","Providence Green","1,400","0.06","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2004036","765-64-53-01-300-000","CLOSD","12006 Hadden Hall DR","23838","Chesterfield","Single Family Residence","04/07/2020","$445,000","$447,500","4","Resale (occupied at least once)","2000","The Highlands","2,795","1.29","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","1801007","7870-78-6648","CLOSD","13896 Stanley Park DR","23005","Hanover","Single Family Residence","04/07/2020","$490,399","$470,000","734","New (never occupied)","2020","Ashland Park","2,413","0.33","4","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"501","2002889","717-66-49-79-000-000","CLOSD","15201 Badestowe DR","23832","Chesterfield","Single Family Residence","04/07/2020","$399,000","$395,000","27","Resale (occupied at least once)","2015","Harpers Mill","3,000","0.28","5","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2003963","N000-1753-004","CLOSD","3711 Moss Side AVE","23222","Richmond City","Single Family Residence","04/07/2020","$339,950","$342,000","18","Resale (occupied at least once)","1957","Moss Side","2,196","0.46","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","1937396","785677812500000","CLOSD","3719 Sterling Woods LN","23237","Chesterfield","Single Family Residence","04/07/2020","$290,665","$290,665","20","New (never occupied)","2020","Silverleaf","1,823","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"501","2004928","8725-01-3803","CLOSD","6989 Gittings CT","23111","Hanover","Single Family Residence","04/07/2020","$299,000","$299,000","12","Resale (occupied at least once)","1999","Cypresstree","2,067","2.11","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2007327","797-64-54-22-700-000","CLOSD","2742 Knobbly CT","23831","Chesterfield","Single Family Residence","04/07/2020","$209,900","$209,000","2","Resale (occupied at least once)","2001","Kentwood Forest","1,512","0.28","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2005174","789-64-84-99-000-000","CLOSD","12915 Harrowgate RD","23831","Chesterfield","Single Family Residence","04/07/2020","$229,900","$227,500","12","Resale (occupied at least once)","1969","None","1,573","0.51","3","1.1","Public Water","Septic - Conventional","Conventional","Corporate"
"501","2006615","7-108","CLOSD","6022 Old Union RD","23030","Charles City County","Single Family Residence","04/07/2020","$184,950","$185,000","2","","2005","None","1,056","1.64","3","2.0","Well","Septic - Alternative","FHA New","Individuals"
"501","2005278","30B-3-3-4","CLOSD","6765 Sassafras DR","23141","New Kent","Single Family Residence","04/07/2020","$264,500","$267,000","3","Resale (occupied at least once)","2001","Five Lakes","1,624","0.54","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2003266","748-738-3376.041","CLOSD","9109 Derbyshire RD Unit#B","23229","Henrico","Condominium","04/07/2020","$205,000","$200,000","10","Resale (occupied at least once)","1964","Deerwood Condo","1,000","0.02","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2000361","741-70-21-78-700-000","CLOSD","11302 Bunratty CT","23236","Chesterfield","Single Family Residence","04/07/2020","$389,950","$385,000","63","Resale (occupied at least once)","1987","Stonehenge","3,254","","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003769","783-66-51-03-100-000","CLOSD","9541 Bent Wood LN","23237","Chesterfield","Single Family Residence","04/07/2020","$159,950","$165,000","5","Resale (occupied at least once)","1979","Lost Forest","1,166","0.31","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2004059","781-60-80-54-700-000","CLOSD","6115 Hood ST","23803","Chesterfield","Single Family Residence","04/07/2020","$159,900","$167,000","6","Resale (occupied at least once)","1918","Matoaca","1,715","0.34","3","1.1","Well","Sewer - Public","USDA","Individuals"
"501","1935457","724-65-64-07-100-000","CLOSD","15000 Hazelbury CIR","23112","Chesterfield","Single Family Residence","04/07/2020","$359,990","$356,000","95","New (never occupied)","2018","Collington","2,422","0.33","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2006282","C008-0875-028","CLOSD","3916 Bridgeton RD","23234","Richmond City","Single Family Residence","04/07/2020","$189,900","$189,900","5","Resale (occupied at least once)","1965","Dorchester","1,391","0.69","3","1.1","Public Water","Sewer - Public","FHA New","Corporate"
"501","2006560","728-66-66-04-900-000","CLOSD","7336 Whirlaway DR","23112","Chesterfield","Single Family Residence","04/07/2020","$263,950","$265,000","2","","1996","Deer Run","1,943","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005673","11A  1A1  21","CLOSD","9910 Old Quarter LN","23124","New Kent","Single Family Residence","04/07/2020","$229,950","$229,950","3","Resale (occupied at least once)","1998","Whitehouse Farms","1,512","0.53","3","2.0","Public Water","Septic - Conventional","VA New","Individuals"
"501","2001661","712672555200157","CLOSD","6730 Liege HL","23120","Chesterfield","Condominium","04/07/2020","$399,650","$399,650","51","New (never occupied)","2019","Greenwich Walk At Foxcreek","2,838","","3","3.1","Public Water","Sewer - Public","Cash","Corporate"
"501","2003678","19G  1 1  34","CLOSD","7935 Patriots Landing PL","23141","New Kent","Single Family Residence","04/07/2020","$355,900","$355,900","10","Resale (occupied at least once)","2017","Patriots Landing","3,310","0.30","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004638","8725-41-5999","CLOSD","8028 Creekside Village DR Unit#8028","23111","Hanover","Townhouse","04/07/2020","$215,000","$200,000","33","Resale (occupied at least once)","2008","Creekside Village","1,408","","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2005874","773-68-43-45-900-000","CLOSD","5638 Gilling RD","23234","Chesterfield","Single Family Residence","04/07/2020","$269,000","$270,000","2","Resale (occupied at least once)","2004","Meadowbrook Springs","2,129","0.36","4","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"501","1937417","C005-0578-018","CLOSD","6032 Glenway DR","23225","Richmond City","Single Family Residence","04/07/2020","$145,000","$139,000","83","Resale (occupied at least once)","1947","Westover Park","1,072","0.30","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2006865","759-741-5036","CLOSD","7801 Hillview AVE","23229","Henrico","Single Family Residence","04/07/2020","$294,000","$294,000","0","Resale (occupied at least once)","1952","Forest Heights","1,512","0.28","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2008730","W000-1412-056","CLOSD","3105 Patterson AVE Unit#U5","23221","Richmond City","Condominium","04/07/2020","$225,000","$235,000","3","Resale (occupied at least once)","1922","None","852","0.02","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2008194","722-64-74-10-000-000","CLOSD","14410 Sylvan Ridge RD","23838","Chesterfield","Single Family Residence","04/07/2020","$398,900","$397,000","8","Resale (occupied at least once)","2004","Windsor Park","3,608","1.12","5","3.1","Public Water","Septic - Conventional","Conventional","Corporate"
"501","2007105","C001-1260-064","CLOSD","2810 Shoreham DR","23235","Richmond City","Single Family Residence","04/07/2020","$325,000","$322,000","2","Resale (occupied at least once)","1965","Staffordshire","2,337","0.48","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2007021","E000-1412-014","CLOSD","902 N 38th ST","23223","Richmond City","Single Family Residence","04/07/2020","$214,900","$209,000","2","Resale (occupied at least once)","1950","None","796","0.13","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2006744","753-752-6189","CLOSD","2403 Colwyn RD","23229","Henrico","Single Family Residence","04/07/2020","$259,900","$281,000","5","Resale (occupied at least once)","1963","Westbriar","1,526","0.31","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2006193","8723-39-6671","CLOSD","6319 Draperfield RD","23111","Hanover","Single Family Residence","04/07/2020","$219,900","$219,900","3","","1988","Sledd Run","1,332","0.23","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2006118","779-65-42-79-000-000","CLOSD","11813 Cedar Landing TER","23831","Chesterfield","Single Family Residence","04/07/2020","$285,000","$302,000","3","Resale (occupied at least once)","2000","Arbor Landing","2,568","0.28","5","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"501","2005497","W022-0031-008","CLOSD","3802 Tomacee RD","23221","Richmond City","Single Family Residence","04/07/2020","$875,000","$866,000","9","Resale (occupied at least once)","1950","Windsor Farms","3,396","0.51","5","4.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2005413","702-67-38-44-700-000","CLOSD","18043 Twin Falls LN","23120","Chesterfield","Single Family Residence","04/07/2020","$371,460","$360,000","4","New (never occupied)","2020","Magnolia Green","2,216","0.16","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2005362","770-739-3551","CLOSD","5815 Old Richmond AVE","23226","Henrico","Single Family Residence","04/07/2020","$350,000","$375,000","6","Resale (occupied at least once)","1949","Westwood Home Sites","1,364","0.31","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004994","728-70-23-83-500-000","CLOSD","13800 Biggin Pond LN","23114","Chesterfield","Single Family Residence","04/07/2020","$345,500","$345,500","13","Resale (occupied at least once)","1999","The Grove","2,108","0.33","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
