"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"501","2612339","749-71-78-85-700-000","CLOSD","2535 Cromwell RD","23235","Chesterfield","Single Family Residence","07/07/2026","$625,000","$650,000","1","Resale (occupied at least once)","1961","Cambridge","2,774","0.43","3","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2612150","715-69-36-52-800-000","CLOSD","15308 Cedarville DR","23112","Chesterfield","Single Family Residence","07/07/2026","$625,000","$625,000","4","Resale (occupied at least once)","2022","Newmarket","2,227","0.19","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2611647","8708-10-5042","CLOSD","8450 Cheraw RD","23116","Hanover","Single Family Residence","07/07/2026","$675,000","$749,200","4","Resale (occupied at least once)","1850","None","3,466","7.72","4","2.1","Well","Septic - Conventional","Cash","Individuals"
"501","2611548","787-65-57-70-200-000","CLOSD","4606 Lee ST","23831","Chesterfield","Single Family Residence","07/07/2026","$375,000","$338,000","3","Resale (occupied at least once)","1904","Nunnallys Addition","2,252","0.58","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2611533","10   5 A   4","CLOSD","6045 Hopewell RD","23124","New Kent","Single Family Residence","07/07/2026","$299,950","$290,000","15","Resale (occupied at least once)","1996","Woodbourne Forest","2,776","1.02","3","2.1","Well","Septic - Conventional","Cash","Individuals"
"501","2610929","736-775-0810","CLOSD","12349 Country Creek WAY","23059","Henrico","Single Family Residence","07/07/2026","$899,950","$840,000","14","Resale (occupied at least once)","1989","Cross Creek","4,206","2.36","5","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2610849","W020-0107-009","CLOSD","326 Oak LN","23226","Richmond City","Single Family Residence","07/07/2026","$1,895,000","$2,310,000","6","Resale (occupied at least once)","1956","Hampton Gardens","4,327","0.43","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2609686","727-65-91-71-400-000","CLOSD","10119 Cravensford TER","23112","Chesterfield","Single Family Residence","07/07/2026","$614,999","$575,000","14","Resale (occupied at least once)","2017","Collington","4,773","0.36","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2609444","745-740-5198","CLOSD","1014 Hyde LN","23229","Henrico","Townhouse","07/07/2026","$599,900","$575,000","53","Resale (occupied at least once)","2011","Grayson Hill","1,960","0.04","3","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"501","2608704","W000-0525-052","CLOSD","1401 Floyd AVE Unit#U209","23220","Richmond City","Condominium","07/07/2026","$799,900","$800,000","39","Resale (occupied at least once)","1832","Warsaw Condominiums","2,082","0.53","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2608385","798-65-01-25-600-000","CLOSD","2842 Pine Meadows CIR","23831","Chesterfield","Single Family Residence","07/07/2026","$300,000","$300,000","60","Resale (occupied at least once)","1987","Craddock Point","1,152","0.33","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2607663","747-737-5463","CLOSD","304 N Mooreland RD","23229","Henrico","Single Family Residence","07/07/2026","$899,000","$1,055,000","16","Resale (occupied at least once)","1985","Deer Lodge","3,510","0.46","5","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2607639","770-736-5409","CLOSD","5313 Wythe AVE","23226","Henrico","Single Family Residence","07/07/2026","$499,000","$450,000","30","Resale (occupied at least once)","1953","Shenandoah Place","1,300","0.14","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2607206","744-760-8904.026","CLOSD","111 Wellie Hill PL Unit#B","23060","Henrico","Condominium","07/07/2026","$654,900","$655,000","13","Resale (occupied at least once)","2023","West Broad Village","2,755","3.80","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2615774","7823-00-8024 & 7823-00-6033","CLOSD","16491 Connie Hall RD","23192","Hanover","Single Family Residence","07/08/2026","$170,000","$150,000","3","Resale (occupied at least once)","1940","None","994","2.00","2","1.0","Well","Septic - Conventional","Cash","Individuals"
"501","2611050","746-67-81-51-200-000","CLOSD","5201 Andradell LN","23832","Chesterfield","Single Family Residence","07/08/2026","$305,000","$315,000","4","Resale (occupied at least once)","1982","Sunnybrook","1,040","0.28","3","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2609642","762-68-75-49-200-000","CLOSD","4501 Little Ridge LN","23832","Chesterfield","Single Family Residence","07/08/2026","$399,000","$399,000","10","Resale (occupied at least once)","1985","Creekwood","2,232","0.37","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2604931","785-759-1633","CLOSD","417 Burden DR","23060","Henrico","Townhouse","07/08/2026","$418,540","$410,000","36","New (never occupied)","2026","Retreat at One","2,138","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2613888","8724-16-8167","CLOSD","7309 Bluebird WAY","23111","Hanover","Single Family Residence","07/08/2026","$400,000","$400,000","14","Resale (occupied at least once)","1972","Brandy Creek East","2,172","0.44","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2614533","794-62-25-54-600-000","CLOSD","18501 Branders Bridge RD","23834","Chesterfield","Single Family Residence","07/08/2026","$359,900","$359,000","12","Resale (occupied at least once)","1956","None","1,930","1.86","3","3.0","Well","Septic - Conventional","VA New","Individuals"
"501","2605496","1-6-0-6-0","CLOSD","5612 Whitesell RD","23093","Goochland","Single Family Residence","07/08/2026","$399,900","$395,000","79","Resale (occupied at least once)","1994","None","1,746","7.00","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2615939","22A9 1 2   1","CLOSD","7809 Faisan LN","23124","New Kent","Single Family Residence","07/08/2026","$420,000","$424,000","2","Resale (occupied at least once)","2022","Arbors","1,947","0.25","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2610415","738-68-80-30-400-000","CLOSD","3102 Duck River CT","23112","Chesterfield","Single Family Residence","07/08/2026","$299,950","$280,000","41","Resale (occupied at least once)","1989","Plum Creek At South Ridge","1,444","0.16","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2608569","E000-0614-006","CLOSD","1312 N 21st ST","23223","Richmond City","Single Family Residence","07/08/2026","$294,950","$295,000","55","Resale (occupied at least once)","1910","Fairmount Park","1,188","0.06","2","2.0","Public Water","Sewer - Public","VA New","Individuals"
"501","2612586","733-70-94-22-600-000","CLOSD","12609 Southwick CT","23113","Chesterfield","Single Family Residence","07/08/2026","$330,000","$328,500","9","Resale (occupied at least once)","1984","Buckingham","1,512","0.45","4","2.0","Public Water","Sewer - Public","Other","Individuals"
"501","2611944","824-723-5959","CLOSD","101 N New AVE","23075","Henrico","Single Family Residence","07/08/2026","$299,950","$312,500","4","Resale (occupied at least once)","1937","Highland Springs","1,699","0.21","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2613864","731-72-72-73-000-000","CLOSD","13612 Waterswatch CT","23113","Chesterfield","Single Family Residence","07/08/2026","$1,795,000","$1,785,000","7","Resale (occupied at least once)","2004","Riverton","4,579","2.37","6","5.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2606757","765-740-7036","CLOSD","6603 Monument AVE","23226","Henrico","Single Family Residence","07/08/2026","$565,000","$555,000","37","Resale (occupied at least once)","1950","None","1,428","0.24","3","1.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2609321","729-759-4974","CLOSD","3905 Holmbank CT","23233","Henrico","Single Family Residence","07/08/2026","$1,175,000","$1,160,000","36","Resale (occupied at least once)","2004","Foxhall","5,631","0.40","6","5.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2614363","731-70-48-81-900-000","CLOSD","13204 Groveton CT","23114","Chesterfield","Single Family Residence","07/08/2026","$469,000","$470,000","3","Resale (occupied at least once)","1985","Walton Park","2,092","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2531222","728707770100000","CLOSD","13901 Riverlight DR","23114","Chesterfield","Townhouse","07/08/2026","$429,000","$429,000","218","New (never occupied)","2025","Sycamore Place","1,792","","3","3.1","Public Water","Sewer - Public","VA New","Corporate"
"501","2612624","757-65-22-69-400-000","CLOSD","9301 Owl Trace CT","23838","Chesterfield","Single Family Residence","07/08/2026","$679,950","$679,950","15","Resale (occupied at least once)","1991","Woodland Pond","4,154","2.03","4","3.1","Public Water","Septic - Conventional","FHA New","Individuals"
"501","2614235","779-67-00-81-500-000","CLOSD","8611 Sunset Knoll RD","23237","Chesterfield","Single Family Residence","07/08/2026","$365,000","$375,000","0","Resale (occupied at least once)","1988","Ashton Woods North","1,666","0.34","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2607185","734-72-22-58-900-000","CLOSD","3100 Sodbury CT","23113","Chesterfield","Single Family Residence","07/08/2026","$1,425,000","$1,350,000","50","Resale (occupied at least once)","2008","Tarrington","8,254","0.58","7","6.3","Public Water","Sewer - Public","Conventional","Individuals"
"501","2615119","782-61-07-56-500-000","CLOSD","21304 Hampton AVE","23803","Chesterfield","Single Family Residence","07/08/2026","$285,000","$287,000","10","Resale (occupied at least once)","1979","Matoaca Manor","1,200","0.27","4","2.0","Public Water","Sewer - Public","USDA","Individuals"
"501","2612637","761-746-9494","CLOSD","1816 Rockwood RD","23226","Henrico","Single Family Residence","07/08/2026","$344,950","$355,000","4","Resale (occupied at least once)","1953","Berkeley Park","974","0.25","3","2.0","Public Water","Sewer - Public","Other","Individuals"
"501","2610230","748-738-3376.020","CLOSD","9103 Derbyshire RD Unit#I","23229","Henrico","Condominium","07/08/2026","$299,950","$299,950","33","Resale (occupied at least once)","1964","Deerwood Condominium","980","0.02","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2610169","696671334500000","CLOSD","18740 Palisades Cove TRL","23120","Chesterfield","Townhouse","07/08/2026","$428,870","$423,870","17","New (never occupied)","2025","Magnolia Green","2,446","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2608260","753-763-9156","CLOSD","4508 Schaum CT","23060","Henrico","Single Family Residence","07/08/2026","$549,000","$559,000","6","Resale (occupied at least once)","1988","Olde Springfield","2,658","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2516057","S0000-110/054","CLOSD","113 E 6th ST","23224","Richmond City","Townhouse","07/08/2026","$533,000","$533,000","340","New (never occupied)","2025","Manchester Square","","","3","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"501","2612519","718-67-66-96-300-000","CLOSD","14909 Gates Mill RD","23112","Chesterfield","Single Family Residence","07/08/2026","$550,000","$550,000","9","Resale (occupied at least once)","1988","Gates Mill","2,547","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2615569","7854-93-8953","CLOSD","13003 Sweet Gum ST","23015","Hanover","Single Family Residence","07/08/2026","$769,000","$775,000","4","Resale (occupied at least once)","1991","Little River Estates","5,482","5.04","4","2.2","Well","Septic - Conventional","Cash","Individuals"
"501","2523418","716673251200000","CLOSD","15124 Bishops Run CT","23112","Chesterfield","Townhouse","07/08/2026","$459,990","$459,990","281","New (never occupied)","2026","Cottages At Millwood","2,169","0.00","5","2.1","Public Water","Sewer - Public","Cash","Corporate"
"501","2605865","747-746-3559.209","CLOSD","1509 Bronwyn RD Unit#303","23238","Henrico","Condominium","07/08/2026","$229,900","$220,000","81","Resale (occupied at least once)","1976","Regency Woods Condominiums","1,364","0.03","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2615810","738-70-68-36-200-000","CLOSD","641 Blakeston DR","23236","Chesterfield","Single Family Residence","07/08/2026","$524,900","$531,000","3","Resale (occupied at least once)","1985","Stonehenge","2,380","0.52","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2615593","747-70-43-73-300-000","CLOSD","112 Eastman RD","23236","Chesterfield","Single Family Residence","07/08/2026","$326,500","$326,500","3","Resale (occupied at least once)","1980","Shenandoah Hills","","0.31","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2615395","58-54-1-1-0","CLOSD","14022 Mosaic Nook","23238","Goochland","Townhouse","07/08/2026","$690,000","$690,000","1","Resale (occupied at least once)","2020","Mosaic at West Creek","","0.25","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2615017","747-739-1455","CLOSD","710 Maybeury DR","23229","Henrico","Single Family Residence","07/08/2026","$420,000","$457,000","6","Resale (occupied at least once)","1955","Sheridan Hills","1,378","0.37","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2614450","757-743-9927","CLOSD","1406 Dinwiddie AVE","23229","Henrico","Single Family Residence","07/08/2026","$425,000","$425,000","7","Resale (occupied at least once)","1955","Beverly Hills","1,340","0.25","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2614303","766-753-5023","CLOSD","7425 Stoneman RD","23228","Henrico","Single Family Residence","07/08/2026","$265,000","$257,000","1","Resale (occupied at least once)","1965","Tuscon Heights","1,212","0.30","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2614249","755-70-65-54-400-000","CLOSD","8901 Brucewood DR","23235","Chesterfield","Single Family Residence","07/08/2026","$459,000","$462,500","8","Resale (occupied at least once)","1977","Brighton Green","1,800","0.43","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2614236","745-754-6904","CLOSD","2609 Stonemill PL","23233","Henrico","Single Family Residence","07/08/2026","$529,900","$529,900","8","Resale (occupied at least once)","1987","Stone Mill","2,212","0.35","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2614171","705-70-71-27-300-000","CLOSD","101 County Line RD","23112","Chesterfield","Single Family Residence","07/08/2026","$375,000","$375,000","12","Resale (occupied at least once)","1971","None","1,652","2.68","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2613995","746-754-8081","CLOSD","2971 Dragana DR","23233","Henrico","Single Family Residence","07/08/2026","$725,000","$710,000","10","Resale (occupied at least once)","1994","Dover Hunt","3,416","0.32","5","2.1","Public Water","Sewer - Public","Conventional","Estate"
"501","2613959","7797-61-1966","CLOSD","8997 Kings Charter DR","23116","Hanover","Single Family Residence","07/08/2026","$560,000","$555,000","13","Resale (occupied at least once)","1998","Kings Charter","2,518","0.29","4","2.1","Public Water","None","Conventional","Individuals"
"501","2613932","8715-02-4163","CLOSD","8712 Hope Farm LN","23111","Hanover","Townhouse","07/08/2026","$509,254","$494,231","14","New (never occupied)","2026","Brunswick at Hope Farm","1,692","","2","2.0","Public Water","Sewer - Public","Cash","Corporate"
"501","2613796","N000-1223-010","CLOSD","1514 Wentbridge RD","23227","Richmond City","Single Family Residence","07/08/2026","$529,900","$530,000","14","Resale (occupied at least once)","1955","Sherwood Park","1,849","0.22","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2613749","8725-13-8249","CLOSD","6411 Lantana LN","23111","Hanover","Single Family Residence","07/08/2026","$374,950","$374,950","16","Resale (occupied at least once)","1989","Cherrydale West","1,372","0.35","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2613548","781-770-0778","CLOSD","10744 Pruett LN","23059","Henrico","Single Family Residence","07/08/2026","$574,950","$590,000","8","Resale (occupied at least once)","2002","Magnolia Ridge","2,922","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2613313","757-69-20-92-300-000","CLOSD","8706 Ewes CT","23236","Chesterfield","Single Family Residence","07/08/2026","$365,000","$387,500","6","Resale (occupied at least once)","1987","Bexley Cosmopolitan","1,460","0.22","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2613191","738-752-3918","CLOSD","2128 Oakhampton PL","23233","Henrico","Single Family Residence","07/08/2026","$479,950","$475,000","7","Resale (occupied at least once)","1994","Edenberry","2,087","0.43","3","2.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"501","2612919","769-739-3567","CLOSD","6009 S Crestwood AVE","23226","Henrico","Single Family Residence","07/08/2026","$715,000","$775,000","7","Resale (occupied at least once)","1947","Westwood","2,448","0.40","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2612780","765-761-5724","CLOSD","9637 Hastings Mill DR","23060","Henrico","Single Family Residence","07/08/2026","$489,950","$515,000","7","Resale (occupied at least once)","1992","Brittany","2,036","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2612698","730-766-3642.144","CLOSD","4347 Saunders Station LOOP Unit#B","23233","Henrico","Condominium","07/08/2026","$434,950","$427,000","36","Resale (occupied at least once)","2019","Saunders Station At Broad Hill Centre","2,722","12.55","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2612655","746-71-46-93-500-000","CLOSD","2120 Unicorn LN","23235","Chesterfield","Single Family Residence","07/08/2026","$350,000","$378,000","7","Resale (occupied at least once)","1976","Greenfield","1,788","0.20","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2612651","719-67-74-51-700-000","CLOSD","5724 Grove Forest RD","23112","Chesterfield","Single Family Residence","07/08/2026","$600,000","$600,000","12","Resale (occupied at least once)","1988","Woodlake","2,688","0.22","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2612396","740-771-6976","CLOSD","11209 Grey Oaks Park TER","23059","Henrico","Single Family Residence","07/08/2026","$1,135,000","$1,225,000","6","Resale (occupied at least once)","2013","Estates At Grey Oaks Sec. II","4,944","0.37","5","5.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2611853","751-740-2642","CLOSD","8900 Michaux LN","23229","Henrico","Single Family Residence","07/08/2026","$150,000","$271,081","29","Resale (occupied at least once)","1956","Hill And Dale","1,894","0.28","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2611265","C002-0173-010","CLOSD","8365 Abbey RD","23235","Richmond City","Single Family Residence","07/08/2026","$625,000","$614,000","43","New (never occupied)","2026","Oxford","","0.59","5","3.1","Public Water","Sewer - Public","Cash","Corporate"
"501","2611213","8715-32-8655","CLOSD","7223 Cherry Leaf WAY","23111","Hanover","Townhouse","07/08/2026","$470,000","$492,000","3","Resale (occupied at least once)","2019","Cherry Grove Section 1 - Hanover","1,961","0.10","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2611119","48-18-0-1-0","CLOSD","7178 Yare ST","23059","Goochland","Single Family Residence","07/08/2026","$674,900","$660,000","45","Resale (occupied at least once)","2016","Parkside Village","2,675","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2610678","728-66-28-27-100-000","CLOSD","14412 Ashleyville LN","23112","Chesterfield","Single Family Residence","07/08/2026","$459,000","$459,000","44","Resale (occupied at least once)","2007","Collington","2,142","0.18","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2608889","755690893300000","CLOSD","2919 Broadstone Court","23236","Chesterfield","Single Family Residence","07/08/2026","$725,000","$735,000","63","Resale (occupied at least once)","2022","Bexley East","","0.30","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2608565","S000-0027-041","CLOSD","815 Porter ST Unit#U118","23224","Richmond City","Condominium","07/08/2026","$249,450","$249,450","36","Resale (occupied at least once)","1895","Manchester","802","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2608289","745-770-4859.045","CLOSD","5017 Park Commons LOOP","23059","Henrico","Condominium","07/08/2026","$597,500","$657,500","1","Resale (occupied at least once)","2006","Park Commons At Twin Hickory","2,745","0.22","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2608128","735-62-63-41-500-000","CLOSD","15506 Chesdin Landing CT","23838","Chesterfield","Single Family Residence","07/08/2026","$949,900","$900,000","4","Resale (occupied at least once)","2001","Chesdin Landing","7,387","2.19","5","4.1","Public Water","Septic - Conventional","VA Assumption","Individuals"
"501","2606078","7836-46-6656","CLOSD","15286 Teman Mill RD","23015","Hanover","Single Family Residence","07/08/2026","$449,900","$430,000","50","Resale (occupied at least once)","2002","None","1,712","3.31","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"501","2600595","W020-0115-051","CLOSD","506.5 Westview AVE","23226","Richmond City","Single Family Residence","07/08/2026","$1,499,000","$1,499,000","142","New (never occupied)","2026","None","","0.14","4","3.0","Public Water","Sewer - Public","Cash","Corporate"
"501","2531746","008-68","CLOSD","3844 Maidens RD","23139","Powhatan","Single Family Residence","07/08/2026","$579,950","$586,730","126","New (never occupied)","2026","None","","2.84","4","3.1","Well","Septic - Conventional","Cash","Corporate"
"501","2524582","7841-14-7672","CLOSD","15179 Johns Trace CIR","23192","Hanover","Single Family Residence","07/08/2026","$1,111,040","$1,212,504","0","New (never occupied)","2025","Millwood Landing","","5.02","3","3.1","Well","Septic - Conventional","Cash","Corporate"
"501","2611243","E0000513012","CLOSD","1104.5 N 20th ST","23223","Richmond City","Single Family Residence","07/09/2026","$365,000","$365,000","49","New (never occupied)","2026","Fairmount Park","","0.12","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2615731","C003-0169-007","CLOSD","2829 Lansdale RD","23225","Richmond City","Single Family Residence","07/09/2026","$699,000","$725,000","5","Resale (occupied at least once)","1985","Stratford Hills","3,421","0.66","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2609784","706-68-36-18-400-000","CLOSD","17409 Singing Bird CT","23120","Chesterfield","Single Family Residence","07/09/2026","$1,450,000","$1,420,000","9","New (never occupied)","2025","Summer Lake","","","5","5.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2613996","8715-56-1183","CLOSD","7240 Hanover Grove LN","23111","Hanover","Single Family Residence","07/09/2026","$499,950","$499,950","6","Resale (occupied at least once)","1991","Hanover Grove","2,662","0.49","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2601965","747678602200000","CLOSD","5414 Qualla Trace TER","23832","Chesterfield","Single Family Residence","07/09/2026","$535,240","$535,270","0","New (never occupied)","2026","Qualla Trace","1,608","","5","3.0","Public Water","Sewer - Public","VA New","Corporate"
"501","2528598","L13-3774-2490","CLOSD","8720 Terroir LN","23124","New Kent","Single Family Residence","07/09/2026","$654,000","$654,000","182","New (never occupied)","2025","Viniterra","1,630","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2610670","775-741-8520","CLOSD","4804 Morrison RD","23230","Henrico","Single Family Residence","07/09/2026","$550,000","$540,000","44","Resale (occupied at least once)","1947","Brittons Hill","2,278","0.30","4","2.0","Public Water","Sewer - Public","Conventional","Estate"
"501","2616379","775-67-38-03-700-000","CLOSD","5701 Bankstown LN","23237","Chesterfield","Single Family Residence","07/09/2026","$449,950","$449,950","1","Resale (occupied at least once)","2019","Windermere","2,144","0.23","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2511575","E24-1131-3328","CLOSD","3303 Vaidens Pond RD","23089","New Kent","Single Family Residence","07/09/2026","$615,950","$838,487","38","New (never occupied)","2026","Diascund Woods Estates","","4.79","4","3.1","Community Well","Septic - Conventional","Conventional","Corporate"
"501","2613040","N000-0783-018","CLOSD","2807 Garland AVE","23222","Richmond City","Single Family Residence","07/09/2026","$450,000","$450,000","7","Resale (occupied at least once)","1931","Brookland Park","2,100","0.14","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2605799","038A-1F-12","CLOSD","3916 S Fairway DR","23139","Powhatan","Single Family Residence","07/09/2026","$437,500","$437,500","78","Resale (occupied at least once)","2005","Mill Quarter","2,184","0.64","3","2.0","Public Water","Septic - Alternative","VA New","Individuals"
"501","2615271","779-69-05-85-900-000","CLOSD","4407 Shoremeade RD","23234","Chesterfield","Single Family Residence","07/09/2026","$375,000","$397,500","2","Resale (occupied at least once)","1965","Garland Heights","2,588","0.45","3","2.2","Public Water","Sewer - Public","FHA New","Individuals"
"501","2609645","E000-0938-026","CLOSD","1709 N 21st ST","23223","Richmond City","Single Family Residence","07/09/2026","$260,000","$265,000","48","Resale (occupied at least once)","1910","East End","1,480","0.06","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2608397","6891-63-8393","CLOSD","14181 Hopeful RD","23192","Hanover","Single Family Residence","07/09/2026","$365,000","$365,000","32","Resale (occupied at least once)","1997","Hopeful Hills","1,188","10.61","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2602354","Not Yet Assigned","CLOSD","905 Charlemagne RD","23114","Chesterfield","Single Family Residence","07/09/2026","$600,865","$600,865","0","New (never occupied)","2026","Charter Colony West","2,084","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2614778","N000-2453-022","CLOSD","4500 Brook RD","23227","Richmond City","Single Family Residence","07/09/2026","$549,500","$549,500","5","Resale (occupied at least once)","1924","Bellevue Court","2,500","0.22","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2604936","785-759-1433","CLOSD","419 Burden DR","23060","Henrico","Townhouse","07/09/2026","$401,645","$394,145","8","New (never occupied)","2026","Retreat at One","2,138","","3","2.2","Public Water","Sewer - Public","Conventional","Corporate"
"501","2611397","N000-0972-025","CLOSD","3007 Fendall AVE","23222","Richmond City","Single Family Residence","07/09/2026","$425,000","$425,000","31","Resale (occupied at least once)","1920","Brookland Park","1,875","0.13","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2610837","789-66-95-15-100-000","CLOSD","9261 Chester RD","23237","Chesterfield","Single Family Residence","07/09/2026","$232,000","$232,000","21","Resale (occupied at least once)","1910","None","768","0.69","2","1.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2611316","62-26-0-7-0","CLOSD","715 Sawdust Cir","23103","Goochland","Single Family Residence","07/09/2026","$599,950","$590,000","30","Resale (occupied at least once)","1996","Manakin Farms","","0.78","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2613439","N000-0608-011","CLOSD","1200 Juniper ST","23222","Richmond City","Single Family Residence","07/09/2026","$269,950","$269,950","9","Resale (occupied at least once)","1925","Highland Park","881","0.10","2","1.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2607808","806-727-9045","CLOSD","804 Maplegrove DR","23223","Henrico","Single Family Residence","07/09/2026","$385,000","$385,000","53","Resale (occupied at least once)","1996","Huntwood","2,416","0.27","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2615837","019-2B-1","CLOSD","3100 Judes Ferry RD","23139","Powhatan","Single Family Residence","07/09/2026","$475,000","$475,000","4","Resale (occupied at least once)","1987","None","2,048","3.84","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2612354","W021-0160-020","CLOSD","6105 Patterson AVE","23226","Richmond City","Single Family Residence","07/09/2026","$849,000","$850,000","29","Resale (occupied at least once)","2005","Patterson Heights","3,887","0.14","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2605813","57-20-B-2-0","CLOSD","4 Red Fox RD","23103","Goochland","Single Family Residence","07/09/2026","$1,475,000","$1,450,000","58","Resale (occupied at least once)","1993","Broad Run I","4,649","3.14","3","4.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2531231","728706819900000","CLOSD","13825 Riverlight DR","23114","Chesterfield","Townhouse","07/09/2026","$399,000","$399,000","180","New (never occupied)","2025","Sycamore Place","1,792","","3","2.2","Public Water","Sewer - Public","Conventional","Corporate"
"501","2600320","760-753-8081.017","CLOSD","3109 N Parham RD Unit#17","23294","Henrico","Condominium","07/09/2026","$179,999","$172,000","141","Resale (occupied at least once)","1964","Westshire On Parham Condos","863","0.02","2","1.0","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"501","2615011","755-70-71-95-400-000","CLOSD","9024 Anbern DR","23235","Chesterfield","Single Family Residence","07/09/2026","$450,000","$465,000","3","Resale (occupied at least once)","1971","Brighton Green","3,108","0.70","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
