#,ML #,PID,Status,Address,Zip,County/City,Type,Sales Date,List Price,Sales Price,Days On Market,New/Resale,Year Built,Subdivision,SqFtTotal,Acres,# Bedrooms,Total Baths,Water,Sewer,Sold Terms,Owned By
501,2516103,W000-0167-055,CLOSD,407 S Cherry ST Unit#U101,23220,Richmond City,Condominium,8/21/2025,"$229,900 ","$235,000 ",8,Resale (occupied at least once),1890,None,726,0.02,1,1,Public Water,Sewer - Public,Conventional,Individuals
501,2515770,E012-0334-004,CLOSD,1608 Mechanicsville TPKE,23223,Richmond City,Single Family Residence,8/21/2025,"$330,000 ","$307,000 ",14,New (never occupied),2022,None,"1,996",0.2,4,3,Public Water,Sewer - Public,Cash,"Corporate, Other"
501,2515562,753-71-55-34-000-000,CLOSD,2368 Waters Mill CIR,23235,Chesterfield,Townhouse,8/21/2025,"$415,000 ","$415,000 ",9,Resale (occupied at least once),2000,Bon Air Villas,"1,945",0.08,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2513487,63-1-0-114-C,CLOSD,443 Wood Acres RD,23103,Goochland,Single Family Residence,8/21/2025,"$499,000 ","$505,000 ",56,Resale (occupied at least once),2022,None,"1,300",3.48,3,2,Well,Septic - Conventional,Cash,Corporate
501,2513405,S006-0092-020,CLOSD,5105 Riverside DR,23225,Richmond City,Single Family Residence,8/21/2025,"$965,000 ","$1,110,000 ",9,Resale (occupied at least once),1926,Westover Hills,"4,790",0.44,4,2.2,Public Water,Sewer - Public,Cash,Individuals
501,2507920,739-754-7161,CLOSD,11920 Evening LOOP,23233,Henrico,Townhouse,8/21/2025,"$572,990 ","$605,720 ",0,New (never occupied),2025,Shire Walk,,,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,2500246,6.96672E+14,CLOSD,18754 Palisades RDG,23120,Chesterfield,Townhouse,8/21/2025,"$398,215 ","$398,215 ",0,New (never occupied),2025,Magnolia Green,"1,652",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,BRTVACF2001268,7.86659E+14,CLOSD,11124 Great Branch DR,23831,Chesterfield,Single Family Residence,8/21/2025,"$397,825 ","$405,655 ",0,New (never occupied),2023,CHESTERFIELD,"2,114",0.2,3,2,Public Water,Public Sewer On Site,,
501,BRTVAHA2001020,8706-38-6220,CLOSD,9439 Laurel Grove RD,23116,Hanover,Single Family Residence,8/21/2025,"$667,000 ","$670,000 ",3,Resale (occupied at least once),1996,NONE AVAILABLE,"3,609",1.62,4,4,Public Water,,,
501,REIN10589122,34A&#160;&#160;1&#160;1&#160;&#160;39,CLOSD,11522 Oakrise RD,23124,New Kent,Single Family Residence,8/21/2025,"$375,000 ","$375,000 ",12,Resale (occupied at least once),2013,ALL OTHERS AREA 140,"1,820",0.47,3,3,Public Water,Public Sewer On Site,,
501,BRTVACF2001094,7.94653E+14,CLOSD,12665 Petersburg ST,23831,Chesterfield,Single Family Residence,8/21/2025,"$650,000 ","$582,000 ",71,Resale (occupied at least once),1972,NONE AVAILABLE,"4,079",2.81,5,4,Public Water,Public Sewer On Site,,
501,BRTVARC2000694,N0002043020,CLOSD,1222 Greycourt AVE,23227,Richmond City,Single Family Residence,8/22/2025,"$300,000 ","$386,100 ",50,Resale (occupied at least once),1928,BROOKDALE,"1,600",0.12,3,1,Public Water,Public Sewer On Site,,
501,2413337,805-710-6649,CLOSD,1591 Darbytown,23231,Henrico,Single Family Residence,8/22/2025,"$345,000 ","$600,000 ",379,Resale (occupied at least once),1938,None,980,0.41,2,1,Public Water,Sewer - Public,Owner Finance,Individuals
501,2514951,015-4-9,CLOSD,4060 Foxrun RD,23139,Powhatan,Single Family Residence,8/22/2025,"$1,050,000 ","$930,000 ",28,Resale (occupied at least once),2009,Foxcross,"8,360",20,5,5.2,Well,Septic - Conventional,Conventional,Individuals
501,2518172,765-69-17-49-000-000,CLOSD,3507 Slate CT,23832,Chesterfield,Single Family Residence,8/22/2025,"$350,000 ","$350,000 ",15,Resale (occupied at least once),1975,Belmont Hills West,"1,400",0.39,3,2,Public Water,Sewer - Public,FHA New,Corporate
501,2520990,21-1-0-29-A,CLOSD,2862 Sandy Hook RD,23063,Goochland,Single Family Residence,8/22/2025,"$549,000 ","$525,000 ",16,Resale (occupied at least once),1982,Sandy Hook,"1,500",1.51,4,3,Well,Septic - Conventional,Conventional,Corporate
501,2504116,7.12673E+14,CLOSD,15801 Hallowell RDG Unit#204,23120,Chesterfield,Condominium,8/22/2025,"$289,990 ","$289,990 ",5,New (never occupied),2025,Greenwich Walk At Foxcreek,"1,153",,2,2,Public Water,Sewer - Public,Conventional,Corporate
501,2504280,Not Yet Assigned,CLOSD,3369 Hopkins RD,23234,Richmond City,Townhouse,8/22/2025,"$309,290 ","$309,290 ",29,New (never occupied),2025,Kinwick,"1,318",,3,2.1,Public Water,Sewer - Public,FHA New,Corporate
501,2520433,753-732-6462,CLOSD,8702 Standish LN,23229,Henrico,Single Family Residence,8/22/2025,"$640,000 ","$662,000 ",4,Resale (occupied at least once),1954,Roslyn Hills,"1,934",0.59,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2517040,6789-94-8710,CLOSD,12227 Stirrup Cup LN,23146,Hanover,Single Family Residence,8/22/2025,"$485,000 ","$481,000 ",9,Resale (occupied at least once),1994,Foxridge,"2,370",2.28,3,3,Well,Septic - Conventional,VA New,Individuals
501,2516904,728-68-73-32-600-000,CLOSD,3111 Three Bridges RD,23112,Chesterfield,Single Family Residence,8/22/2025,"$325,000 ","$348,000 ",14,Resale (occupied at least once),1979,Brandermill,"1,436",0.14,2,2,Public Water,Sewer - Public,Conventional,Individuals
501,2514778,7126629765,CLOSD,16021 Abelson WAY,23832,Chesterfield,Townhouse,8/22/2025,"$422,590 ","$404,000 ",12,New (never occupied),2025,Harpers Mill,,0.1,4,3.1,Public Water,Sewer - Public,Conventional,Other
501,2514095,788-65-95-05-500-000,CLOSD,11202 Heathstead RD,23831,Chesterfield,Single Family Residence,8/22/2025,"$449,500 ","$449,500 ",35,Resale (occupied at least once),1989,Ascot Pointe,"2,308",0.43,5,3.1,Public Water,Sewer - Public,FHA New,Individuals
501,2509436,823-65-99-59-800-000,CLOSD,1780 Outrigger DR,23836,Chesterfield,Single Family Residence,8/22/2025,"$449,990 ","$521,742 ",93,New (never occupied),2025,Twin Rivers,,0.15,3,2,Public Water,Sewer - Public,Cash,Corporate
501,2510839,797-713-4258.209,CLOSD,4820 Old Main ST Unit#209,23231,Henrico,Condominium,8/22/2025,"$400,000 ","$400,000 ",88,Resale (occupied at least once),2007,Village Of Rocketts Landing,"1,514",0.03,1,2,Public Water,Sewer - Public,Conventional,Individuals
501,2505201,S008-0854-029,CLOSD,3423 Frank RD,23234,Richmond City,Single Family Residence,8/22/2025,"$222,000 ","$222,000 ",15,Resale (occupied at least once),1950,Bellemeade Addition,864,0.24,3,1,Public Water,Sewer - Public,VHDA/FHA,Individuals
501,2509650,L14-0241-2839,CLOSD,8825 Terroir LN,23124,New Kent,Single Family Residence,8/22/2025,"$582,716 ","$578,729 ",89,New (never occupied),2025,Viniterra,,,4,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,2431720,7.12673E+14,CLOSD,15801 Hallowell RDG Unit#206,23120,Chesterfield,Condominium,8/22/2025,"$374,990 ","$378,235 ",16,New (never occupied),2024,Greenwich Walk At Foxcreek,"1,559",,2,2,Public Water,Sewer - Public,Cash,Corporate
501,2502674,Not Yet Assigned,CLOSD,3373 Hopkins RD,23234,Richmond City,Townhouse,8/22/2025,"$289,015 ","$289,015 ",0,New (never occupied),2025,Kinwick,"1,318",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,2519908,757-70-26-73-700-000,CLOSD,8512 Scottingham CT,23236,Chesterfield,Single Family Residence,8/22/2025,"$294,900 ","$300,000 ",5,Resale (occupied at least once),1983,Solar I,"1,168",0.28,3,1.1,Public Water,Sewer - Public,FHA New,"Corporate, Individuals"
501,2520524,733-70-86-84-000-000,CLOSD,12710 Mill Lock TER,23113,Chesterfield,Single Family Residence,8/22/2025,"$409,900 ","$436,150 ",5,Resale (occupied at least once),1986,Millstone Creek,"2,523",0.29,4,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2520430,701-67-09-86-500-000,CLOSD,6931 Carden Park DR,23120,Chesterfield,Single Family Residence,8/22/2025,"$739,900 ","$739,900 ",4,Resale (occupied at least once),2019,Magnolia Green,"3,596",0.28,5,4,Public Water,Sewer - Public,Conventional,Individuals
501,2520466,C009-0372-052,CLOSD,2022 S Kinsley AVE,23224,Richmond City,Single Family Residence,8/22/2025,"$275,000 ","$275,000 ",8,Resale (occupied at least once),1948,Rolando,"1,192",0.36,3,2,Public Water,Sewer - Public,FHA New,Other
501,2518061,8746769481,CLOSD,4116 Spring Run RD,23116,Hanover,Single Family Residence,8/22/2025,"$440,000 ","$424,000 ",16,Resale (occupied at least once),1970,None,,0.71,3,1.2,Well,Septic - Conventional,VA New,Individuals
501,2518287,789-61-00-13-600-000,CLOSD,4601 Helena CIR,23803,Chesterfield,Single Family Residence,8/22/2025,"$295,000 ","$295,000 ",8,Resale (occupied at least once),1973,Trojan Woods,"2,364",0.28,3,2.1,Public Water,Sewer - Public,FHA New,Individuals
501,2520685,764-69-29-96-900-000,CLOSD,7105 Egan PL,23832,Chesterfield,Single Family Residence,8/22/2025,"$317,500 ","$322,500 ",5,Resale (occupied at least once),1980,Holly Ridge,"1,588",0.34,3,2,Public Water,Sewer - Public,FHA New,Individuals
501,2519399,748-67-54-37-200-000,CLOSD,5636 Charter Oak DR,23832,Chesterfield,Single Family Residence,8/22/2025,"$448,500 ","$452,000 ",8,Resale (occupied at least once),2003,Qualla Farms,"3,852",0.21,4,2.2,Public Water,Sewer - Public,Conventional,Individuals
501,2518813,753-755-3142.108,CLOSD,3218 Matilda CV Unit#108,23294,Henrico,Condominium,8/22/2025,"$249,500 ","$249,500 ",6,Resale (occupied at least once),1991,Pemberton Oaks Condo,"1,065",0.02,2,2,Public Water,Sewer - Public,Conventional,Individuals
501,2517374,8723-08-6610,CLOSD,6467 Luther Bosher LN,23111,Hanover,Single Family Residence,8/22/2025,"$360,500 ","$360,000 ",29,Resale (occupied at least once),1988,High Point Farms,"1,512",0.23,4,2,Public Water,Sewer - Public,FHA New,Individuals
501,2517169,770-761-8215,CLOSD,2721 Fruehauf RD,23228,Henrico,Single Family Residence,8/22/2025,"$369,950 ","$369,950 ",32,Resale (occupied at least once),1959,Laurel Park,"1,784",0.31,4,2,Public Water,Sewer - Public,FHA New,Individuals
501,2517006,E000-1554-018,CLOSD,610 N 39th ST,23223,Richmond City,Single Family Residence,8/22/2025,"$489,000 ","$470,000 ",32,Resale (occupied at least once),1959,Glenwood Park,"3,045",0.3,4,3,Public Water,Sewer - Public,Cash,Individuals
501,2520037,760-62-91-66-200-000,CLOSD,15410 Rowlett RD,23838,Chesterfield,Single Family Residence,8/22/2025,"$445,000 ","$445,000 ",2,Resale (occupied at least once),1990,None,"2,022",1.6,4,2,Well,Septic - Conventional,Conventional,Individuals
501,2518902,798-63-70-75-700-000,CLOSD,15517 Silvertree LN,23834,Chesterfield,Single Family Residence,8/22/2025,"$280,000 ","$282,000 ",6,Resale (occupied at least once),1985,Tinsberry Trace,"1,044",0.22,3,2,Public Water,Sewer - Public,FHA New,Individuals
501,2518492,800-63-01-12-200-000,CLOSD,2528 Aldridge AVE,23834,Chesterfield,Single Family Residence,8/22/2025,"$168,000 ","$164,000 ",30,Resale (occupied at least once),1947,Boulevard Heights,882,0.36,3,1,Public Water,Sewer - Public,Conventional,Individuals
501,2514658,717-67-70-08-500-000,CLOSD,15210 Powell Grove RD,23112,Chesterfield,Single Family Residence,8/22/2025,"$495,000 ","$490,000 ",32,Resale (occupied at least once),1990,Woodlake,"2,526",0.23,4,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2517165,750-753-7889,CLOSD,10005 Winespring PL,23233,Henrico,Townhouse,8/22/2025,"$299,900 ","$299,900 ",20,Resale (occupied at least once),1984,Ruxton,,,2,2.1,Public Water,Sewer - Public,FHA New,Individuals
501,2521562,748-738-3376.095,CLOSD,9135 Derbyshire RD Unit#D,23229,Henrico,Condominium,8/22/2025,"$359,500 ","$359,500 ",3,Resale (occupied at least once),1964,Deerwood Condo,"1,392",0.03,3,2.1,Public Water,Sewer - Public,Cash,Individuals
501,2519693,748-764-7294,CLOSD,4408 Dominion Forest CIR,23060,Henrico,Townhouse,8/22/2025,"$535,695 ","$535,695 ",8,New (never occupied),2025,Innsbrook Dominion Residences,"2,040",,3,3.2,Public Water,Sewer - Public,Conventional,Corporate
501,2518619,029A-1A-7,CLOSD,2236 Lakeview DR,23139,Powhatan,Single Family Residence,8/22/2025,"$359,950 ","$350,000 ",6,Resale (occupied at least once),2005,Lake Shawnee,"1,404",0.61,3,2.1,Well,Septic - Engineered,VA New,"Corporate, Individuals"
501,2521415,C005-0232-006,CLOSD,5720 Bliley RD,23225,Richmond City,Single Family Residence,8/22/2025,"$459,950 ","$470,000 ",7,Resale (occupied at least once),1963,None,"2,256",1.47,4,2,Public Water,Sewer - Public,Conventional,Individuals
501,2512687,763-68-15-18-500-000,CLOSD,7508 Northford LN,23832,Chesterfield,Single Family Residence,8/22/2025,"$349,910 ","$354,910 ",8,Resale (occupied at least once),1993,Five Forks Village,"1,710",0.25,4,2.1,Public Water,Sewer - Public,FHA New,Individuals
501,2520544,793-65-15-51-600-000,CLOSD,12756 Richmond ST,23831,Chesterfield,Single Family Residence,8/22/2025,"$310,000 ","$310,000 ",3,Resale (occupied at least once),1963,Chester,"1,448",0.51,2,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2519838,W000-1160-042,CLOSD,13 S Mulberry ST,23220,Richmond City,Single Family Residence,8/22/2025,"$549,950 ","$559,950 ",2,Resale (occupied at least once),1920,None,"1,960",0.02,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2521997,731-748-9181,CLOSD,2222 Brightmoor CT,23238,Henrico,Townhouse,8/22/2025,"$260,000 ","$244,000 ",9,Resale (occupied at least once),1977,Windsor Park Townhouses,"1,380",0.04,3,1.2,Public Water,Sewer - Public,Cash,Individuals
501,2521887,708-70-06-32-300-000,CLOSD,1307 Ascot Hill TER,23112,Chesterfield,Single Family Residence,8/22/2025,"$1,282,000 ","$1,305,000 ",4,Resale (occupied at least once),2019,Hallsley,"3,527",0.45,4,4.1,Public Water,Sewer - Public,Cash,Individuals
501,2521557,S000-2762-009,CLOSD,3601 Decatur ST,23224,Richmond City,Single Family Residence,8/22/2025,"$130,000 ","$137,500 ",2,Resale (occupied at least once),1920,Weisigers Addition,"1,428",0.23,4,1,Public Water,Sewer - Public,Conventional,Individuals
501,2520992,8706-58-4179,CLOSD,8160 Lyman CT,23116,Hanover,Single Family Residence,8/22/2025,"$549,950 ","$520,000 ",6,Resale (occupied at least once),2022,Rutland,,0.12,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2520868,8.15648E+14,CLOSD,13806 Rockharvest Ct,23836,Chesterfield,Single Family Residence,8/22/2025,"$420,000 ","$420,000 ",2,Resale (occupied at least once),1995,Rockhaven-Southbend,,0.71,4,2.1,Public Water,Sewer - Public,FHA New,Individuals
501,2520684,754-756-2721,CLOSD,3404 Andover Hills PL,23294,Henrico,Single Family Residence,8/22/2025,"$499,950 ","$525,000 ",5,Resale (occupied at least once),2004,Andover Hills,"2,696",0.16,4,2.1,Public Water,Sewer - Public,Cash,Individuals
501,2520604,C008-0535-020,CLOSD,5431 Burtwood LN,23224,Richmond City,Single Family Residence,8/22/2025,"$260,000 ","$260,000 ",5,Resale (occupied at least once),1967,Brinkwood,"1,348",0.21,3,2,Public Water,Sewer - Public,Cash,Individuals
501,2520487,743-749-6398,CLOSD,10306 Windbluff DR,23238,Henrico,Single Family Residence,8/22/2025,"$664,950 ","$705,000 ",4,Resale (occupied at least once),1978,Raintree,"3,345",0.32,5,3.1,Public Water,Sewer - Public,Conventional,Individuals
501,2520449,822-64-52-62-500-000,CLOSD,1404 Enon Church RD,23836,Chesterfield,Single Family Residence,8/22/2025,"$335,000 ","$340,000 ",7,Resale (occupied at least once),1950,Morrisdale,"1,549",0.36,3,2.1,Public Water,Sewer - Public,Cash,Individuals
501,2520057,745-740-0073,CLOSD,709 Chiswick Park Rd,23229,Henrico,Townhouse,8/22/2025,"$905,000 ","$935,000 ",4,Resale (occupied at least once),2013,Grayson Hill,,,3,3.1,Public Water,Sewer - Public,Conventional,Individuals
501,2519941,744-62-65-47-200-000,CLOSD,11812 Corte Castle RD,23838,Chesterfield,Single Family Residence,8/22/2025,"$425,000 ","$425,000 ",4,Resale (occupied at least once),2002,Rivers Trace,"1,528",1.11,3,2,Public Water,Septic - Conventional,Conventional,Individuals
501,2519774,017-50A,CLOSD,3335 Pleasants RD,23139,Powhatan,Single Family Residence,8/22/2025,"$389,900 ","$406,000 ",4,Resale (occupied at least once),2004,None,"1,224",2.19,3,2,Well,Septic - Conventional,Conventional,Individuals
501,2519715,755-69-94-16-600-000,CLOSD,1205 Providence Knoll DR,23236,Chesterfield,Townhouse,8/22/2025,"$415,000 ","$403,000 ",6,Resale (occupied at least once),2006,Providence,"1,952",0.14,4,3,Public Water,Sewer - Public,Conventional,Individuals
501,2519532,8714-09-4395,CLOSD,7464 Dutch Lily CT,23111,Hanover,Single Family Residence,8/22/2025,"$395,000 ","$392,000 ",11,Resale (occupied at least once),1996,Shady Grove Forest,"2,042",0.27,3,2,Public Water,Sewer - Public,Conventional,Individuals
501,2519455,7768-42-0656,CLOSD,12371 Winns Church RD,23059,Hanover,Single Family Residence,8/22/2025,"$659,950 ","$660,000 ",2,Resale (occupied at least once),1970,Grassy Creek,"2,743",2,3,2.1,Well,Septic - Conventional,Conventional,Individuals
501,2519418,8717-44-5312,CLOSD,7272 Placida CIR,23116,Hanover,Single Family Residence,8/22/2025,"$275,000 ","$250,000 ",4,Resale (occupied at least once),1971,Colonial Forest,"1,603",0.8,3,2,"Community Well, Public Water",Septic - Conventional,Cash,Individuals
501,2519268,716-68-53-40-600-000,CLOSD,4227 Heron Pointe PL,23120,Chesterfield,Single Family Residence,8/22/2025,"$650,000 ","$665,000 ",9,Resale (occupied at least once),2012,Heron Pointe At Swift Creek,"2,640",0.17,3,2.1,Public Water,Sewer - Public,Cash,Individuals
501,2519164,761-746-1352,CLOSD,7508 Century DR,23229,Henrico,Single Family Residence,8/22/2025,"$459,000 ","$475,000 ",4,Resale (occupied at least once),1967,None,"1,962",0.4,5,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,2518888,738-69-90-02-300-000,CLOSD,11931 Gordon School RD,23236,Chesterfield,Single Family Residence,8/22/2025,"$399,500 ","$406,200 ",4,Resale (occupied at least once),1980,Smoketree,"1,748",0.31,3,2.1,Public Water,Sewer - Public,VA New,Individuals
501,2518804,N000-2041-019,CLOSD,3952 Fauquier AVE,23227,Richmond City,Single Family Residence,8/22/2025,"$645,000 ","$697,125 ",7,Resale (occupied at least once),1925,Brookdale,"2,304",0.14,3,3.1,Public Water,Sewer - Public,Conventional,Individuals
501,2518652,W000-1070-038,CLOSD,2420 Maplewood AVE Unit#U3,23220,Richmond City,Condominium,8/22/2025,"$299,950 ","$299,950 ",8,Resale (occupied at least once),1923,Fountain Lake Condominiums,816,0.12,2,1,Public Water,Sewer - Public,Conventional,Individuals
501,2518588,838-721-9977,CLOSD,1100 Traverse DR,23150,Henrico,Single Family Residence,8/22/2025,"$439,000 ","$439,000 ",9,Resale (occupied at least once),2004,Stephanie Trace,"2,574",1.83,3,2,Well,Septic - Conventional,Cash,Individuals
501,2518066,728-68-70-70-700-000,CLOSD,3104 Three Bridges RD,23112,Chesterfield,Single Family Residence,8/22/2025,"$400,000 ","$400,000 ",3,Resale (occupied at least once),1980,Brandermill,"1,488",0.19,3,2.1,Public Water,None,FHA New,Individuals
501,2518009,746-769-2095.011,CLOSD,1024 Belva CT,23060,Henrico,Condominium,8/22/2025,"$719,950 ","$715,000 ",39,Resale (occupied at least once),2012,Bellingham @ Twin Hickory,,,4,3.1,Public Water,Sewer - Public,Conventional,Individuals
501,2517872,805-703-3585,CLOSD,1540 Southbury AVE,23231,Henrico,Single Family Residence,8/22/2025,"$415,950 ","$415,000 ",27,Resale (occupied at least once),2004,Foxboro Downs,"2,556",0.26,4,2.1,Public Water,Sewer - Public,VA New,Individuals
501,2517267,739-749-9372,CLOSD,2004 Millington DR,23238,Henrico,Single Family Residence,8/22/2025,"$675,000 ","$730,000 ",6,Resale (occupied at least once),1995,Royal Oaks,"3,406",0.46,4,2.1,Public Water,Sewer - Public,Cash,Individuals
501,2516126,712-65-03-69-500-000,CLOSD,11936 Winterpock RD,23838,Chesterfield,Single Family Residence,8/22/2025,"$1,449,000 ","$1,415,000 ",7,Resale (occupied at least once),2003,None,"6,917",40,4,6,Well,Septic - Conventional,Cash,Individuals
501,2516111,8705-93-2039,CLOSD,8156 Cool Summer DR,23111,Hanover,Single Family Residence,8/22/2025,"$429,950 ","$429,950 ",6,Resale (occupied at least once),2008,Cool Well,"2,398",0.1,3,2.1,Public Water,Sewer - Public,Conventional,Estate
501,2515901,738-751-2323,CLOSD,2217 Flat Branch CT,23233,Henrico,Single Family Residence,8/22/2025,"$525,000 ","$541,500 ",3,Resale (occupied at least once),1999,Ridgefield Green,"2,672",0,4,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2515581,8007287317,CLOSD,1907 Cleary Rd,23223,Henrico,Single Family Residence,8/22/2025,"$199,000 ","$200,500 ",27,Resale (occupied at least once),1956,Central Gardens,,,3,1,Public Water,Septic - Conventional,VHDA ,Individuals
501,2514716,731-755-4858,CLOSD,2619 Quarterpath PL,23233,Henrico,Townhouse,8/22/2025,"$314,900 ","$309,000 ",48,Resale (occupied at least once),1987,Berkeley Pointe,"1,200",0.06,2,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2514237,817-714-6665,CLOSD,4904 Sydclay DR,23231,Henrico,Single Family Residence,8/22/2025,"$199,999 ","$201,000 ",3,Resale (occupied at least once),1963,Virginia Heights,"1,200",0.25,3,1,Public Water,Sewer - Public,Other,Individuals
501,2513403,7799-34-8948,CLOSD,12416 Mount Hermon RD,23005,Hanover,Single Family Residence,8/22/2025,"$325,000 ","$294,500 ",28,Resale (occupied at least once),1971,North Woods,"1,928",1.3,4,2,Well,Septic - Conventional,Cash,Individuals
501,2512683,785-760-3649.226,CLOSD,9212 Magellan PKY Unit#B,23060,Henrico,Condominium,8/22/2025,"$368,985 ","$368,985 ",14,New (never occupied),2025,Retreat at One,"2,345",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,2511871,7870-80-4116,CLOSD,102 Arlington SQ,23005,Hanover,Townhouse,8/22/2025,"$269,900 ","$230,000 ",78,Resale (occupied at least once),1988,Arlington Square Townhouses,"1,178",0.02,3,1.1,Public Water,Sewer - Public,Cash,Corporate
501,2511077,S006-0348-020,CLOSD,4500 Forest Hill AVE,23225,Richmond City,Single Family Residence,8/22/2025,"$649,950 ","$650,000 ",29,Resale (occupied at least once),1929,Forest Hill Terrace,"2,521",0.35,4,2,Public Water,Sewer - Public,Conventional,Individuals
501,2508410,731-750-1265.104,CLOSD,2566 Wanstead CT,23238,Henrico,Condominium,8/22/2025,"$454,000 ","$440,000 ",118,Resale (occupied at least once),2004,Villas Of Autumn Run,"2,357",,3,2.1,Public Water,Sewer - Public,Cash,Individuals
501,2508003,762-64-30-61-600-000,CLOSD,8525 McKibben PL,23838,Chesterfield,Single Family Residence,8/22/2025,"$768,000 ","$759,000 ",82,Resale (occupied at least once),2023,Lake Margaret,"5,556",1.51,6,5,Public Water,Septic - Conventional,FHA New,Individuals
501,2506913,730-766-3642.091,CLOSD,4315 Broad Hill DR Unit#A,23233,Henrico,Condominium,8/22/2025,"$390,000 ","$385,000 ",90,Resale (occupied at least once),2018,Saunders Station At Broad Hill Centre,"1,570",12.55,2,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2502840,756-732-9098,CLOSD,8011 River RD,23229,Henrico,Single Family Residence,8/22/2025,"$919,000 ","$875,000 ",77,Resale (occupied at least once),1954,Westham Ridge,"2,449",0.61,4,3.1,Public Water,Sewer - Public,Conventional,Individuals
501,2417346,8.24659E+14,CLOSD,1798 Outrigger DR,23836,Chesterfield,Single Family Residence,8/22/2025,"$469,990 ","$469,990 ",648,New (never occupied),2024,Twin Rivers,"1,829",,2,2,Public Water,Sewer - Public,Cash,Corporate
501,REIN10590287,E16-2583-4319,CLOSD,9430 Pocahontas TRL,23140,New Kent,Single Family Residence,8/22/2025,"$720,000 ","$730,000 ",30,Resale (occupied at least once),2023,ALL OTHERS AREA 140,"2,623",5.5,4,3,Well,Septic,,
501,2515626,791-66-06-05-100-000,CLOSD,3612 Chagford DR,23831,Chesterfield,Single Family Residence,8/25/2025,"$329,950 ","$330,000 ",4,Resale (occupied at least once),1988,Mineola,"1,324",0.37,3,2,Public Water,Sewer - Public,VA New,Individuals
501,2428836,715-67-28-94-000-000,CLOSD,6836 Sunrise Oasis LN,23112,Chesterfield,Townhouse,8/25/2025,"$482,795 ","$488,975 ",22,New (never occupied),2025,Oasis Townhomes,"2,217",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,2519968,717-67-51-27-500-000,CLOSD,15000 Fox Branch LN,23112,Chesterfield,Single Family Residence,8/25/2025,"$689,000 ","$680,000 ",7,Resale (occupied at least once),1997,Foxcroft,"3,534",0.68,5,3.1,Public Water,Sewer - Public,VA New,Individuals
501,2514829,W000-0662-016,CLOSD,118 N Lombardy ST,23220,Richmond City,Single Family Residence,8/25/2025,"$539,950 ","$550,000 ",26,Resale (occupied at least once),1910,None,"1,915",0.04,3,1.1,Public Water,Sewer - Public,Conventional,Individuals
501,2520311,773-68-32-46-000-000,CLOSD,5824 Ironhorse RD,23234,Chesterfield,Single Family Residence,8/25/2025,"$420,000 ","$420,000 ",23,Resale (occupied at least once),2000,Meadowbrook Farm,"2,031",0.28,4,2.1,Public Water,Sewer - Public,FHA New,Individuals
501,2503666,TBD,CLOSD,15801 Hallowell RDG Unit#201,23120,Chesterfield,Condominium,8/25/2025,"$289,990 ","$290,240 ",7,New (never occupied),2025,Greenwich Walk At Foxcreek,"1,153",,2,2,Public Water,Sewer - Public,Cash,Corporate
501,2519767,N000-2342-012,CLOSD,1520 Bellevue AVE,23227,Richmond City,Single Family Residence,8/25/2025,"$620,000 ","$600,000 ",13,Resale (occupied at least once),1923,Bellevue Court,"2,297",0.21,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
501,2520656,TBD,CLOSD,6725 Citory WAY Unit#205,23120,Chesterfield,Condominium,8/25/2025,"$349,990 ","$340,000 ",14,New (never occupied),2025,Greenwich Walk At Foxcreek,"1,330",,2,2,Public Water,Sewer - Public,Cash,Corporate
501,2516982,Not Yet Assigned,CLOSD,12211 Marsett CT Unit#101,23059,Henrico,Condominium,8/25/2025,"$441,490 ","$441,490 ",7,New (never occupied),2025,Twin Hickory,"1,572",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
501,2514427,823-725-3356,CLOSD,113 N Fern AVE,23075,Henrico,Single Family Residence,8/25/2025,"$209,950 ","$218,781 ",54,Resale (occupied at least once),1952,Highland Springs,672,0.14,2,1,Public Water,Sewer - Public,FHA New,Individuals
501,2513658,7.67678E+14,CLOSD,6201 Whisperwood DR,23234,Chesterfield,Single Family Residence,8/25/2025,"$497,990 ","$497,990 ",19,New (never occupied),2025,Watermark,,,4,2.1,Public Water,Sewer - Public,FHA New,Corporate
